cohort,condition_id,trades,sum_edge
S/A/B,0x4f9d9c5654e9beb546af817b25fc5a1ff4773d2d1be34646810e4c2458a9d43f,4,1.299943
D/F,0xe8f540aa971a12111378d8bc6aab18c3b30cb12c94e7906e1e814b72d1de0946,1,0.370000
C,0x1957b34d808b7681f0ac12d1e1a181b4414ea7bfef0de6bc8a2e4b96548f197f,1,0.240586
S/A/B,0x6aa0f0e9bedc0ec3a4ae5bc582fc2c52ccad570d7fe1d7e7a1b27dcc5b5cd36c,1,0.270000
no grade,0x4e474a984a119038f2c55c4702c5153d86aecd3d9c4723d2b4696fbed15e4aec,2,-0.010000
S/A/B,0x84fbb724c0465bf76f6302fa7189a8dd67264d39c59fba5fd341968de1178f9c,2,-1.090679
S/A/B,0x8829c327e1a8115ae11f32d17a2041a4fa9983264e389a4c1cd0c6b92149888a,9,-3.088419
S/A/B,0x95dace468a8f8a7676927efe00e2dbb27fb5d8b9598873f63e889e5993f061ef,1,0.620000
no grade,0x47d5431595a99686af2db245f963ac437b89fd8b9a3c25b6020f88f7d8f5ee12,1,0.570000
no grade,0xaea6333f9795fb8781d36059ba2f827837943737cdfa1ef91050b2e6615864a9,3,0.394900
no grade,0x7f668805bfee7909997562f60489ddef01e40a3dca43781efeb59ce380779295,1,0.088000
S/A/B,0xb8c291733da6b51f2e2025d2e3bab9bfef80926101e3f4a6bf296ebe472f1452,1,0.100000
S/A/B,0x7e054991016aee3bb2045ca5a36b519489859934e558445d1349c5c7f5146007,1,-0.380000
S/A/B,0xd719e3dd083066c3a8032786e7e90dad29b8bba7ea5625faa3edd7c70754a656,1,0.480000
S/A/B,0xa12ca179ff2bea2875f71a471cd84ab5a72d4d9ce6e5532e4cfdb4db37abca77,1,0.080000
no grade,0x617173074f457db14a09e9b50bbe393ea2b810bebaad4a11ef11270209cd5433,4,-0.613354
D/F,0x5629f9bc1edf0885caf78b1ef9412dbc6ac372905661289996089b521721737c,1,-0.357382
D/F,0x9ca755fe004a3bd0b32c6f3c5692772abd1772acd0b46d9652798d9eb62d73e5,2,0.000000
D/F,0xda65069e54a9511c29fc17f608d5e4656c7e951f6aa59783bac7499a6635b379,1,0.030000
D/F,0x8054fef9f1b2bbf57dc4fc438b3744c96c0b4d59d128f660cc467fff34a7c3f0,1,0.680000
C,0x6b864f35765706986a861d22fcc207872062186ddcb5fbc20275e991b20ff6ab,12,-10.131608
C,0xe1a3b1afbe75dea786e28c97fae80f6b1b4489f89fd1497a347976d2e9916ca6,1,-0.630000
no grade,0xa08a886521582de7995f4139c43da1f7266747634656d7349ebd9dad4c5c06aa,1,-0.640000
S/A/B,0xc0660f55ce84d5b45fa446439905e5394dbeaecd20e224ae4198fb55b8a5471b,1,-0.460000
no grade,0x967ae947189baf7b87b23854bcc33d6a599dfdf8ca1887a90a77af4540b26a01,1,0.044000
C,0xd5705bc687cf8e753507ab299e64024c487caa5f6b1708e7221e9ad30adfe49f,1,-0.440000
no grade,0xae11cb6c3dad42a493e8b61c6ff5b70eb56371404bf0f26fcde961958d37e324,2,-0.898315
S/A/B,0x08729c6fb825e149d823b63fd2c2783070918f925d0b70ad22a4851779fce0c9,1,0.218062
S/A/B,0xdf1de031a4d4b5dbb19c8a1d295836c15dee54b5d01a224a7e28b652866d696c,13,0.470000
C,0x213dcedb14691c57620baeb8dd87d2d493e7ff900f0f6ae970e2daba8396afb9,7,0.610000
S/A/B,0xfc1afe89212085a741d366b1ec72d1c4f921ea0d7fdd78cc5ad941b357dc72f3,1,0.190000
no grade,0x7ec0d03928bf301b26b157e4e0ecc10251608065a6bf79d4482d8b86da0662d1,1,0.070000
no grade,0x18e99285c983437032293d9bbc1b3b44057b58db9e12c90d5b113058b9767ae8,1,0.460000
S/A/B,0x6f5a4e10d7ddcc6117992a584c777298811f5b6a9b6cef8a43bd981c49536133,1,0.260000
S/A/B,0x8e1ae84b627a8bfd5ba87022804086396e572002b88ef5cdad1043d6efe11400,3,0.490000
C,0x97ad5b37af7a8de380bd8f377424ba9b86c2758beceafc6f95bd14d1347e8283,1,0.100000
S/A/B,0xb5a00342b8d5547e3ef04896d928b1438fe1614b40ac813afbcd9a5df235f44f,2,-0.494369
D/F,0x85103a46008451b326ce5cac11e4377e7c06baef3631a6a78e6ddfc593d68a5d,1,-0.270000
D/F,0xfcbc80ba309080f92f3f159843ed16cb0e7f910fd6c835c7ea95969025d53184,1,0.300000
no grade,0x9583192c420c90070797370f7a4da74dbbd089982c62ae27cdc02d3c27ca59b9,1,0.450000
S/A/B,0x3c1093d8cf4bcb5c526903456ec2b9ac990947f7e7cecc084cd9e7dd290e5276,3,0.650001
D/F,0xf67c43a43039cadeee3e8beb7c42ed7eb03f77a59e84d51be53ed90407271e83,1,-0.720000
C,0x3abd1b7cf1488504d51a36c1e3f944597dfe6e0545a6fd34ef3d4a3746f90e59,11,0.397663
D/F,0x24e14f76cfd2c3cbb06898a53933d966dc443b25aa7396f36b2183e16d26d965,2,1.300000
S/A/B,0x6b16230263b666a7ba154cdca621f1ce3448b2f784e2b3d371670196e555a0b5,2,1.040000
S/A/B,0xe1fe32d4845f830afc0db59fca7909dcdc46eaed83f797a225ad9512600ef948,1,0.061677
D/F,0x334cb9325bf5da33d3090de7e6142a45275dac133fec53c8566b74aad07e658b,6,0.950000
no grade,0xbb1682e49e0aba1d452eb672fcc6a4c3dea2ddd01edff310cfa569e46c8602a6,7,-0.670010
no grade,0x930d38b0a750ea5cc93650041de94586310525d26b336980338aa3005fd31b13,1,0.330000
no grade,0x48b22825c0f0e6c0d8913608c0e5efd01ed84e3b30504fc50d7e739c7b682f5c,1,0.373178
no grade,0x44707f08998c00504f41d0a567628921ec866521379ffd899cd2ea2da90dd9af,1,0.200000
S/A/B,0x03333cba94ad7239a0f3fb0215d1a480d530f86940b4da55c9ae214f0b200b57,1,0.048000
no grade,0xcaf4f07561ddc97ef07c9bdfe14b311cf10fa39a4fffb7b4ac04ddc4b7ed323b,2,0.000000
D/F,0x7e30518fe626e4cef2e0555fa78bdce118cbbb06a6573176d008fbefa60d78e6,1,-0.497841
S/A/B,0x37ce8866c39f2efde971ecb2eef24d06cc4c19a9ef15a8130d488218d1e71f64,1,0.350000
D/F,0xc700c8f5fd4ae02e1cea115059dd330b808115235f9e688a213eb4364feba840,2,0.330000
S/A/B,0x47fa26259c940255b5cbc6e4904548fde4bf7813dde3ebe9a55fe4af2921cf2f,12,-1.912500
S/A/B,0xe35fd03ea5a29e5dcd9a6d2c14a16d80bdc1d16bb5c331c7be8486069c4497e4,1,-0.498676
no grade,0x4b6636f96ef554860fade46fa7de011fb4160c4c5f768e41b92a13f3a5f345fb,2,-0.904624
D/F,0xf874e12ede9f71af6992ad350ade1c15a81c485fd58373cc34b08d93c270c318,1,-0.450000
no grade,0x4b51e92e4dc9263cdf6db61f63937567b094a5ce5470de0d0ce493b4a5fbe861,1,0.043871
D/F,0x94dd33f550b7d179672224b2750b5d15716484acdf7b2eec1559d22dc58947c2,9,-2.121218
no grade,0x1854f6cdb1ef59bef6a9766def5feadfd182dee9108ca118616016593dac0370,2,0.760000
S/A/B,0x37f6f95385fee92e7a2736e42e9b2acf0c8774e3cc1c670f2bd0e6ed15916594,2,0.480000
D/F,0x257aa9eb9ca4231f15aaa07567643337c8a3164108a5f65f244d81d509cb8964,2,-0.999993
S/A/B,0x1b0ef6a7dd0725f44b6d3de662f291ae28564ff65a0f97c5ff83521eb41403fc,1,0.050655
S/A/B,0xa3c8e5a0670d20c0bda9f7a9e66b28fbead3dfb7f3e590fe032c3c4f434e225a,1,-0.530000
D/F,0x15424860debdb07ce106298c703d3464e04b1f3f5fa70434b5280675a4e46f7a,1,0.037815
D/F,0xf6f8ddf9cb6ce31fadfe3fa95ca6470014afef1a2d7122c1d3dd7df40e3cfd25,1,0.290000
no grade,0x1176565b34c01febd2687c7db68f48e560bdab7bb25dc13b91b45a37f36fd751,2,0.320000
no grade,0x457486f2da1e068ad8a76361abecb9c00fdd36aeb3339451f20d76d78c3677e2,1,0.420000
C,0xd4e323954b8ddb073fae2512d16102ec507bfa08511cd9c1f655e67e1ebf9e6f,1,0.033416
S/A/B,0xcdc47ab97b679450c8ee613c6225a070ff528f9806d6e14778e0b51f271e206a,5,0.290000
no grade,0x88d1958e963f40a9b2a55404d1e67c47461163898cf41f2df01011fda726fb77,1,0.396943
no grade,0x5e08ecbac37a8a72dfafb83a8d8df19a11f8a42601c042daa6a747246f400ce5,4,-0.150000
D/F,0xc7a09c23af3a6c6d1d4237ebf3bba90f599aa5a0c29b77c5ca5a3e6ef833b347,2,-0.760000
S/A/B,0x8ab8461b23e508d2469fb8c56919e6f26845ddc9082c2cad904f10a1df441cc1,16,1.770366
S/A/B,0xba9f8cf52b752cde7d4478aff324dcea53d565311e4c16e8389767b3e9e4b55a,34,1.908706
no grade,0x32abb83d872a85d5abca961367456a72ddb40fe756f945a16fb49940d17627ce,2,0.068570
no grade,0x8063a72fc42c4fad4002d79a0e3b56fcdc58cad1c8504abd1513f2d3f8ba8fb3,1,0.371001
S/A/B,0xcdc49824ddff541a8b6de3496c860ac1174b64d25314e365e2732ea07012b6fd,2,0.778873
S/A/B,0xe322faca2a534900680db54e3a4349a61427d347b6f906d2eeb01f81ae1b082c,28,3.830000
no grade,0x3732724749dcdb9f1966f406a3e859f67833f5e4ae3ff37b73b52c68286301a9,1,-0.840000
C,0x224488d5b8e4e454c6f7ed545bd56d3d5768b582eee6bbddf286ad5ccd8adadf,1,0.070000
S/A/B,0xacc91369e8ab91b13e8c7e9dfecc5798f9ea6a64776f89742f13683b68f6420f,3,0.370000
D/F,0xa7b5b123f9fd38f83fbe19773a5d04e38208b370ca66be27b9688155e7b5c60a,38,-1.012020
S/A/B,0x85ce759b772e754d40d3a2092384986045b3bbd9a10452921bde6a04f1cb28c2,1,0.430000
no grade,0x5b597885255a4c1eaca530ba24ef59b0ef348af6a810e7294801efa647f31bf3,7,1.361381
S/A/B,0x68d8fb62ed7d195cc8663fad78efcc1f2e952bd24b565c400336d9d4fc589868,5,0.500000
no grade,0x071d859ba8a107fc83b8d1dd33c525cd59e1d93c95880d3b85e2398dc229b7a5,3,-0.310000
no grade,0x19dc5dcea97c9d6db76be745c0612194f761a9fbd9629fceee73a551b3b623d1,2,-1.090000
D/F,0xd373f6ee043862d6bb957f5e88960f85e651769b7b4d321d240282c9511a0459,1,0.520000
D/F,0xb9a4308befc8f999824bf1db0c98d0c3477add740def5d7fb54d0c1702223097,1,0.390851
C,0x0a129cee35a1aec6f2ae11759daa439af1a97fca497e1513080c21c775a9e4be,1,0.059407
S/A/B,0xd46d00efd8c768ca800367653f34538a00864c8193dfb5be4c3e162c8ed7ff16,2,-1.117022
D/F,0x044ff9be7a92d0610d7ad3c88952e344104b24d0489eacb27bbcac947903624a,1,-0.130000
S/A/B,0xc7eadef1b162f0763a5f15074176974ce7ac6911710660641ab5dd28286bc6d4,1,0.530000
no grade,0x39a0ea0c4a3bec0fbdba317e61ea804438270499c3368713e7384c5fa4084b6b,1,0.230000
no grade,0x2d865d4c1c08f4a60a5556bc7805dcc18cac981f22997f5178de86f5480746bc,1,0.464056
S/A/B,0x8272776b22097dba70142ff6064f9d30bb159fd97c6ba5f1e85e826051b21e14,1,-0.580000
S/A/B,0xe77d12dbbf82bff3fa9d7399aaf7b7bd7887e9203dd9b73f3728d53131c09848,1,-0.510000
no grade,0x07f258489261b9bc45ba6e66ad62ea7fbc823d54a6c60743185592933e6b4d8e,11,1.633735
D/F,0x98a73d72d15f9fae4c907c1b777762ffe463533e7c7f7a534208364890db716b,1,-0.503297
no grade,0x085e6d64dbcc4a308e7477c3bda16b8c3c62ec37f7df7a06dcafb6ab08396401,1,0.170000
C,0xb5c96d2f876d2bc8391ac4f691026768fe119030773a905829d7354f982d5cab,1,0.060000
no grade,0x9a4ba05ed77a77fd699d546d63eca4e460fd751e2577c9fcce51c7441f71fbb5,1,0.260000
D/F,0x4f51bf8e3fb21c3b99939ff1ffb55429ff97c5fa39d7f7be46b9f25660e9d494,5,-2.600000
S/A/B,0x395ddc9901c9fb57762e3e4b4843f6b7c1eda86ad6fa015266272ff08e17a0dd,1,0.184518
no grade,0x0311b70ca63e8a784b3d7c0813048209db9af94ca5077c42dde8daed37704e86,1,0.337786
no grade,0xf4c9cca91dc96bb529a89b22623c754305122bbb6ef3759130ab88fdc4de24ba,9,-0.389711
S/A/B,0x1e92c9310a7a4f2b0f97a9cbe1072efd0ab0b9c32c5ef80129ba670f6d561ffb,1,0.460002
no grade,0x9aa3c11d0aa2866858dd2a46029e391698d9ae67d8c343f661cd2f0d2706c9ab,1,-0.420000
D/F,0xc1694461f4c900b3cc2449e1addbb9591d7912bf7145db35d84be0adead26843,1,-0.855543
S/A/B,0xc15902b1bd051eb2bde231f4bc5e405b36bff4279fc841d5118aca133cc82476,1,0.530000
D/F,0xc6d59b7dbd2f3a053e2304886660b8bf76b8ee2b59adf7bc597d45831bf6cbc5,1,0.470000
D/F,0x5c4f0c59a960078f0478de67bac06774305fd9f967c0fa929531cd7451b1fdb5,2,-1.039828
S/A/B,0x33bd6490319d0926955bb451d81e3f345bf6e6d41a0a85d69c02f658277a4de4,1,-0.490000
S/A/B,0x72c3a9b6612b3898a5b8bf700830d9eea5e24111ad1973520eea7f994bb0b41e,1,-0.410000
D/F,0x3a73cc62c9877135093819d7d2046c4c648c5f9f35913b372987433910ba17bb,5,2.341423
no grade,0xd4acf1ca0bef2722ac117b254dc1bb292b97fd6088781eb1651ac7dec51dfdce,2,0.220222
no grade,0xa25adf8a2ad8adf1a941f793cdf9950514720df3f8ab885ca3f2a09a65b60896,1,-0.587329
D/F,0xd4f19e32b878fae7db89b3851f8c2f95c842c3bf7561f6d666bb55186f7e5a98,2,-0.858184
D/F,0x63b9f8b885ca42ae5496d6419e07824f5a05372adaed1578e8c74386c7d1217e,1,-0.510000
D/F,0xb56bc35aa6debdc1b1f53a32521a736939c3e429328bfef3c5fdccb0f5ada138,1,-0.520000
S/A/B,0x3526e739b1caf030fd39845f7182fcfbbb8bd1839120033ed29345e9a8b1c87c,1,0.630000
no grade,0x6d37ef76f7ebb39f933d9c56bff3310d033665190b88ad0477c836e73527a77d,2,-1.760000
no grade,0x0e6012597a5bc6fe0f60ccdc09823d60eb8b8732b498ed5f0796b9c12fb453ff,1,0.150000
S/A/B,0x16f91f2de4634618eefcfb4e8d98ad4de2f85f79b1ff54f7874b106783fb69ce,1,-0.490000
D/F,0x7df8128c5164577f3c10bba6830893482901dba9f1bcd3f9bf6875582e430c75,1,-0.590000
S/A/B,0x38bc01bb27a6161ec1c3faf41c68826c939b3e64385c608f23e92daa35245897,1,0.390000
C,0x46e7555011a28e224408874f19801a7ad94f78cdcf0b69154bdbfb8cf1a74b55,1,-0.262187
S/A/B,0x352a3e00eb19062835b1c08591436c8525354f82c5aae5ace9c6927bf8d2b3db,1,0.550000
S/A/B,0xe07b2d25462d1f931757f6b1f5ca44dc0706bc65ad8b214a00345cf894b60eac,1,0.030004
S/A/B,0xa3361abfc0aed81ad5655323b25ea5a050556f918cdff1b64c3aeba517216f53,3,1.470000
no grade,0x45d887064e74be9945c81cd93f34ba79138e042b1a34c3d02087a37b955a57b7,1,0.420000
S/A/B,0x634a39ac345ff54a655468b3027719c9de9275ad7b5dafad5f5295ec1143575e,1,0.420000
D/F,0xa6ae199ce172475dd0e29d7584810a15a1d4608398d2f42d7ca39bfac45ed52b,14,-0.539092
S/A/B,0x897472e107b886597e0bf7532e6ef391ef8940cf557b7677f77d22ab72c028f8,1,-0.610000
C,0x942ec9fe68f733c196433b9ba146ff4d6629610c83324c91395e078b8b21e127,6,0.420000
S/A/B,0x7764bd0024bcbbf8bba922cd55cc4669330bd84c52db02b52a896ef4fd5e3655,11,4.040000
S/A/B,0x29819930c2d7ab4f07e48864eba92df89cd2b8b33f7e9ad59346b053e32cfee3,2,0.540000
D/F,0x860e1c06034a87e2e4cc1bd66398247339515a7eb3f38fedb79f386a90ebf1da,1,0.260000
no grade,0x802764873b0f1a02f3d018d91269a0e6355db8920a8ab42a307aa06b8b3d289f,4,-2.279176
S/A/B,0x7e675b1ca82e611b8e4c6c51f70075f019afd44465cfd4c21d5b2e7b194148a3,1,0.080000
D/F,0x32e96032aa55a327fb1159d5508eaca1c8ced000c6a37014ce9cc8319f4084c6,1,-0.490000
D/F,0x5a65916bffaf64914bdbfededab08b150d85648b53d1f6d03582cce3bd07b9c2,2,-1.063783
D/F,0x00eaef7036396448458560f3e7343ed08cb4f1fcc247c9dd805cf39d97fcebd7,2,0.920000
no grade,0x05a39aff1955281554360ba418de700deb554212eb4215cfe3bcfaf6eecb4ea3,1,0.110000
no grade,0x2a7a6ab8f4984f1ae82eacd7fb408832a50e63162ac6b98fff1fe094b8e9d3b5,6,2.130000
no grade,0x3eb5d4dc398949e4164e555e8d0f3efcb71d3ce2f0d965c5e8ca972effd62c67,1,0.040000
S/A/B,0x0a54a4fb700e568ebc95465a260bbff9905b60ecda59681a049fe68f9a55a07c,2,0.460387
S/A/B,0x3c3c296a46a5797e48fe038ef095bb37ee77fd176faae858f350f41fdb3abd5f,1,0.092944
D/F,0x66056f7aae0be68b3e2628ad587f38d3a2b58fe95e135afdf7cb852369c6effb,1,-0.550000
S/A/B,0xc2c5087eeff169f8d06a7fc2935554933824237e4ba0b22e0f1aad3ecc515caf,2,0.300000
S/A/B,0x0b19141ed80dc3e3bd3a8c74fbbdc9702fe19271baa9adeca8303e6d0d1dbd94,1,-0.470000
D/F,0xe570f128e13589d40b01f61f8fcc6b664e7214ee86932e4cbcf79700d0eab341,1,0.438403
C,0x49dc315891ce96a32048846ec4d3801e6ff661cfa31b639e1c26d34034ea008e,2,0.000000
D/F,0x8c35a24604810fdbe289731557e7f5bd6afdb9596cf17e52fd04c107bc83da4e,1,-0.546311
D/F,0xae564cd0f9fa44c4d475bcfabcdfdd5396e36ad29ca883fbe04065813d1994cf,1,0.300000
D/F,0x3b67c342645c677b65e464bbdcae86fadd470d8091d02afd0a836a127e878cec,1,-0.599997
D/F,0xe0db3ec1ffb5542307303b99367a0def8707428449a08d0575d1995fd1aefe7c,1,0.610000
no grade,0xb8277fdbeb64abd4ff7f305c338df40791dd8be7f17350bd0892ad28d2efe029,6,-2.074458
no grade,0x55ae2f91bba959ea0ab4ecbbfa2eb3501a12fd5f7107f0d71415e76cbf9a7d11,1,-0.598719
D/F,0x5156b9e188066028fec0156bf22b87b4646b5f5894e912a0a8c6f0d8b59d29f3,1,0.540000
no grade,0xdf80476b044e0a00cd3419ab0b812d2843cd9768e2b45eda036a50215968ea80,1,0.347814
S/A/B,0x94503ddd10b46a406efc2685124b0b8efa172f1c09c244eb1d682cdd97466eff,1,0.075478
D/F,0x6ca967834398abc021ceb65e551a25302be52d9f1f370fcda458387928f4fdef,1,0.520000
no grade,0xc90f95af1a5d4e392fe9cc484f1b1a0983687865e7b85910ae89300c2076e4a1,29,5.725234
no grade,0xdb6d800c5a747965d1bdea8c0e61a2116305f75e45c46ae4c6596f795f4e6a5e,1,-0.654742
C,0x271f673391000932a03311e9a6ce6152eb4e1a60bda85a9ce7c14e87dadcdfd4,5,0.750000
S/A/B,0xd29cb3e49b83f973c11b94fd78257d2ab7d2aff346a93c8f1324f541a8f33d7f,1,0.354690
no grade,0x65d2bf10e5a4433c68e7aca8d4a16165dfac9ac584801597997d3ed43f8d24e1,2,-0.377811
no grade,0xe91e0cc803d8e2bb20d076f243c2d9d799d806c032afbb7624bab4473ee0efc0,1,0.111640
no grade,0x400f4d65013f70be6fa8963c03d6f9ee902e1d8a761e4dfaf1c7f3b65658c180,3,-0.296981
D/F,0x2b6154f9711d7936f532eaf9262d648cc176e9108ce21d196f18858572e88654,1,-0.640000
S/A/B,0xff1ec56e0e47033727e33deab740896fbf1c6bb8a2b0068efdba3d900c7ba7a2,32,-4.420000
S/A/B,0xa0188b9374514a93f650c3c33edd60ae51a12084e21e47fdee740b8ba6146069,1,0.470000
S/A/B,0xd78567ca1a5759cb839cdd64eb5bb293b4f2f243ccb09e2917946d2f45ceca9c,6,0.847996
C,0xa0f4d15ca1f25a095760f56ba63d7f99bad977a33ae93003d86d58fda3ba3da4,6,-0.160000
S/A/B,0x0c590cd0256869879577a8ec38c7bbf502f749ff460ab5cad0c38c2a14edcb5d,1,0.543104
S/A/B,0xf476f6f2dc3dbf0aa0b9baa47deb2a55a210da5bf2928ea57bf8f5373bbdec39,2,0.771174
S/A/B,0x6098e3bd3a95ea56544b7121f39ac9fb3062ab99dcf06755a0c9399b558d7fe6,2,0.600000
no grade,0xa8936191fa20020c7ba8477eb3bd0c44fbfbc07dddbfe4cfb4de86b09edbe250,1,0.330000
C,0xbcb9abd670bc71312c0a4719d529df0b51b81a66f356d99c4a2506f14bcc062b,2,0.410000
S/A/B,0x48aeb798c038759b99a87db0733aeca6aa31c8ca5292766afd410dfb9caca26b,1,-0.635494
D/F,0x874c53488e28c5b16ecfff2255c4cdd734a8e4cd8c8d6cb773afaa67207e4004,1,0.490000
D/F,0x173be8afaedec7e17be529389b825fa2171aa7e6dff36fc5ad26698195dd2227,42,3.987946
D/F,0x6fcd2cd82f1b7b2773c93335bd95e5472a7c8341d5aa7bf4c4dba60ef8a58c6e,1,0.390000
S/A/B,0x5efa976ebe94080bbda7e45605333ff8f30156cc91604d66c41eb52fd3e25f3e,8,0.429138
S/A/B,0x7a904c0b9480cd755b96fa6a3a7e9961648655061e54004ca06cebeefc5f50ad,1,0.480000
no grade,0x28d4916df120dddf191d862733dc80360dab539024cba75b87cf588438cb4c00,2,0.010000
D/F,0xe7cfffc7033b219233e6d1b26bd4ce0921113a33080477bac13f0f46202386c5,3,-2.230000
S/A/B,0x7526f46b98feedea0c2497666aead4cb6b9a2949384f8e3e451c0e9f0f57468c,5,-1.560000
no grade,0xda61b5357a87806387f47716386a5cc7016c0823f9291399e78278cf56e06f6b,1,0.200000
no grade,0x3ae7bef33828643f7bcd1debf9a5a95f76bd263a850421cb9667523f4f22b325,1,0.217474
S/A/B,0xfcd4f20bedb397319439a14458f1016eee3f53d80710d4266b7f7788d1272756,1,0.400191
no grade,0x19837aa660d59b55570415087706d88e381cccac29ad18dba3477441ed19b6a3,2,0.572587
S/A/B,0xe0b13da103f47c453172fc8a8b8da0418fe83e3af749477c32eed02362298827,1,-0.690000
C,0x4c0b020012ab16bac98d338e8ece45e8de6dedce6a327c2a98af36302ea326e8,1,0.350000
S/A/B,0xb5e6e5829c986107aebc5b4b18429b007a813f2b5ca860993020f27ef9f0e080,7,1.112039
D/F,0xc3f93d7a39c1541d02865591e9aaac2338bd7527be639e0ffbc9e79cbfcb3e6e,2,-0.860000
D/F,0x6a571e1b83c8238df6cf49e89ff815d98b522d01db7af1568a514f3d37ec8ce0,1,0.418737
S/A/B,0xb689e70ab8a070615d491876149d04f80f340be07e60eff988ae399232d82cb2,1,-0.770000
D/F,0xf15eabcf53075afd39f4d0f62740e54766d742595380617ae00c6074ef79f039,2,0.008121
S/A/B,0x2364b309827fcda2921f7e65ff957c0cdce217fa9d44d4eee0f025c53ecc8fde,1,-0.700000
D/F,0x38ad1408695bd94eab17d4ba186e5812f44356876f9e02afdfc082b56a20930f,8,2.345824
no grade,0xe8ade7eb152483d3b4dd93be6b840e5abb34a95910a46c85b540480b798eef84,2,0.695373
S/A/B,0xba8526e4bf87c26c043d7048d364508d066117c173a91f2c56a82128fdc9102c,1,-0.513714
D/F,0xa5bd3daa736fa09b1de008697835eb5bd74822207cce69deed61d260ec7ed0b0,1,-0.400000
no grade,0xfc8ac7c1fe68eb1706158c4a4a05cca50579a328e71b5b28b0a4d6925b72f21a,4,-0.572818
S/A/B,0x4c1d0445fc4c6157c0191094c2aaab1e6ee3a668673d0d2814b9e6c8296c2109,1,0.090277
S/A/B,0x0ac399394bfc4b713183fa763bc7a7f7656b4e97af7516d041f560b50e334c6b,3,1.320000
no grade,0x3d7f36c8f0896d07b02b4e863d28cb35051f074dd24b40d2de64f0603797aa1f,2,-0.029906
no grade,0x8a3ca97b10cab04b078e5a8ff0f88c3d406c9468d766f194e3e062aa72a9b539,1,-0.252500
D/F,0xae5cb04ead7e17b8c0332015360a81523173dceac47d469cd386e90bba32dce0,1,-0.550000
D/F,0x0a391e981af1f4d5f0897a5ad85e5d24d6cc8759b0b53315f0e49b6518a2cdd4,1,-0.610000
D/F,0x9e9a83812c7d527869c929011657dac3c600151dac7d08c742b7f073049b3824,1,-0.530000
D/F,0x787693b777003ceeec6e72deac70a2df0a8e6b85774eda454566a378f87b89cd,1,-0.410000
no grade,0xe99d13ac2c26d02d34259969dfb159e668ff2294f9f520832ca0e1eb2b122bb5,5,-1.287475
S/A/B,0xb4ab764e8ee19dcfdad13dd0d1c0258c85540f33fb144822100f8784e7cf1017,1,0.320000
no grade,0xa95543a8ac972ac6dcfe9ccd424a674523fc2507b23c2c4860802d47121a103d,1,0.400000
no grade,0x02bf8e9941392b30793bc025df6a580a8d11430bb22a3288bcf351230722b5da,3,1.393212
no grade,0xd32e955d1e7691f637c7be35ddd4f102b317e8623825b843c7bfd6d9cabeb2aa,2,-0.371971
no grade,0x4854d96c75984fd9fa7c71979501e346268e64a177938ea035f261c4d058d2aa,1,0.560000
no grade,0x7d130bc0a6386f3ef22564165af87c128dce53a2c85101be02df67a5b97a5759,3,1.551360
D/F,0xd0733676277270d804b2c93701d476d85d62e1d0444369e62e9e38687fc8864f,1,0.460000
D/F,0x4dcbc01cdc06ba26cc92fb78b8907f874d0d1058d8fbd1a665565d44c4d1916a,1,-0.449776
D/F,0x983cfc25754a6b18da3b549f50f756c81f090cf387c40113cd20b954978e7e7b,1,-0.580000
no grade,0xfe0b593f9752802b1aeb4745beb6cb5a97cb01739b9331e109f3a970f27cbf38,1,-0.280000
no grade,0xd7653a7bac4293e2c71cba4ff3fd8185df1f1cb6decc4a1ceb605c2935167009,1,-0.650000
S/A/B,0x699963decd80b39cdab40ba43fce08f82b59cfe2142520ee88d61027b9ec9f9e,1,-0.690000
D/F,0x2657cb209211d20092c8db9c19191cfe1f855572e8cfcda3cd12a59e481e99cd,1,-0.540000
S/A/B,0x055780f0be344eb090ff5ba3f7eb16f077f7f104a9c32d545c330cdb3e4b866b,1,0.119473
S/A/B,0x35047f32dca115493d0b50426aa53e06bdc72ca1dda2513abd8f856c5b82f15f,1,0.250000
D/F,0x2408a0823d113380ab4c36b5e538bb5e1b63c39c1eea062912bc1c3781d9483b,1,0.480000
no grade,0xc16f0c29d83131b54067a62213efd75711c115bd4850081ed6d230684b0e26cb,1,0.500000
C,0x2f3a0629e9fe3ae91f6f2fc14cd54a5ad7f23f08f8d5c53ece76f11c178ab002,1,0.560000
no grade,0xcd278aec06fc0ff8630e422241930ac55998964502921570f46f2a04b6b5b91b,6,-2.729363
D/F,0xc72a71331d68e5ffc5e78fcc0ddfbbb94b585fa0761c0695112093f2e8a1113d,1,-0.509178
S/A/B,0xdbf0371c8754e1fcb24a94a1abd72bafb63b308fb09d10dcca94de47aad07e1b,4,0.783875
no grade,0x056e22ecb716a741445319aa5dedd5d95abc76d864505cfee3518e49c662c1c1,3,0.924239
D/F,0xaa1e27321af456cd4258982e4260f4e9010dc1461b5d90b560c8e15041e8cc05,1,-0.450000
D/F,0x9f1fc9fa4e0af34538485d07cd1ca93fd0d7a45989346ed94be84dada491d2a6,3,0.510002
no grade,0xe2a457419ff82d94509abbcd517cfe56870df50858c8d69ed4a787d384e3f738,1,0.090000
S/A/B,0xa8c9796f11c7345b0d6660573d4d3aad19535b6ffd5ec995115c835e5d2bf127,2,0.001219
D/F,0x6963100c49bdcf119433cb1617abf6683b7256a93c707037e9fbf6271276e846,2,0.440000
