grp,condition_id,n,sum_edge
b. 30-50c | Laying points,0x34e6c47023fe505ab4f335892fbc0e7ae08e9307d183260218908689e69e11a7,2,1.207248
d. 70c+ | Taking points,0x392b0b5b48989e2208978535ce82ed77ceaea60a3e906ffe201c129a6621f2bb,32,6.509211
D and F | Taking points,0xa4b4039afa7b2c450d9efb582a173ca0e60b0fe4f53fc6e25ae68c90c49a54fb,1,0.250000
c. 50-70c | Laying points,0xf9ec009333c869e447b6b034e356259eaf2ae0d630052935f3ec2a2cdd74c2ac,3,-1.945675
D and F | Taking points,0x2424ce5e55d747db94bd00035fb31b458db6c7dc050ba3ce1e95e7ee713716c9,1,0.310000
d. 70c+ | Taking points,0x982e955594dd766a4fff7115124ec2fe4abaf0bcc660392fac6a59ee382c5b2f,1,0.060000
b. 30-50c | Taking points,0xa2442d3d3b6ac64f5bdc0eed4e2143c75cef74a37867128b12ca787f6f9f273c,4,2.037741
c. 50-70c | Taking points,0x4ce89f87fa4c39282f6a9b10d6d3bc52954a4d528994a4f7f715f352be2fb82a,3,-1.510000
b. 30-50c | Taking points,0xbdb326038e98f139550add22cab891493f7093118096eb005cd7d3224aaf4f5e,50,-22.821064
c. 50-70c | Laying points,0xb8923812e842b25614473cea4e59cb4a27aa37ae64b2ff55ad1e9972ae4aa035,2,-1.070000
c. 50-70c | Taking points,0x1e8088c345cefab42433420ccda8fafbc3ce77e8e5d483558d5907cb9c3194e6,1,0.440000
c. 50-70c | Taking points,0xece760d6edef05b73dab2f1a82c2d0aeedd74c6a5d017e03fb2888c38e9309f7,3,-1.728163
"S, A and B | Taking points",0x69b7c1a8fbd359cb9114df28edddc02a071816dcc610ed67662b08de882cdf55,7,-5.730000
c. 50-70c | Laying points,0x27edb5a5c93ecf5dcae145c9d2a0453e1cd863d81159fcf7d7e0423c1c5b24ae,1,0.478128
D and F | Taking points,0xa2dbbde3c939a2b2f3511e3fcec68e4f0b7ea698272eee124e0636bf9734aea2,16,-10.430000
c. 50-70c | Taking points,0xd5d9c8e62199d44bc30b50878410f1f1c5293b12b7486b4a425ab7b2a9526559,1,0.410000
D and F | Laying points,0x37136848aaf4bd73bf1a051804a7cade4392cb1f5d83c918f6868fa3ddea9d4c,1,-0.494134
"S, A and B | Taking points",0x7a9a64a340dd4c2af357a9aa8b2df97791ca8c13b5609a19b57d93a5ae15acb5,2,0.110000
"S, A and B | Taking points",0xfcc3a2644fa9faea40f768b1d6f56afba3520acccb2340296d99457899af9c57,1,0.497003
D and F | Laying points,0xe1d1517c1e2d9cd8f84c64e83257000789db52b8d4dff48d83c84f675bd6588c,1,0.500000
"S, A and B | Taking points",0x06bdcf32ccab80d3b294dad26ab539d735a57e01e489e4a4f4161f554459d3da,14,3.330000
c. 50-70c | Taking points,0xbcf867f768048282af4ca26dca04afb176f80f50f67018aa00474a9f2cc2eb12,1,0.380000
c. 50-70c | Taking points,0x72382f3d3bc47dbdb2d95d8c4cc33b55b47de641958c78688c24316b45741d68,4,1.980000
b. 30-50c | Taking points,0x375840908176603d4e1ef2ea6cd2b6fd476bb558648dc1269ac4ea1f173cfe3e,1,0.510000
d. 70c+ | Taking points,0xbb355e1f116a058bd303890ef13d892a429a8f2ca80f3be03a9a3b4def461582,8,1.521764
c. 50-70c | Taking points,0x2549ee06936f63f5f5aed1e2f4d2f53d84542d47d301647b1a9042956b9c96c7,1,0.390000
b. 30-50c | Laying points,0xf751cba5dcc31a149d8c7285d0d5adb44da1eddc4db538f0eaa725cc3069c466,19,-9.232538
c. 50-70c | Taking points,0xa9672b08f85fc85cc3bcedd34c61f362b03d3ed1df6947a94bc6ef33101e6c1c,18,-9.247969
D and F | Taking points,0x9c717d291c95bc8d015d7e32d0e84f67ac09e9928bb0ad886e8833869b5700a9,2,0.080000
b. 30-50c | Taking points,0x3ad46ad419568d358e55c5d71ec4920d18879a5081d688cfdf09b281923599f3,1,-0.489765
"S, A and B | Laying points",0xe63823b72fd86ecfdbccc8940e52589c23c5a9fac8944b949f97fa3d75db64ff,1,-0.487709
"S, A and B | Taking points",0x7b06f977c3a7b6326caca86c50954c07d183d0f7884e15587d6b2b16badf7647,23,5.787066
c. 50-70c | Taking points,0x4258fe13aa7d4f32cebda7ad8245842a5a37ba5d1709c88db646cdc657cd68db,3,-1.624741
b. 30-50c | Taking points,0xa9d7397c43cd8f8b50e4584e33f10f24ac7219445264116667a17ed7a4dab23b,1,0.510120
c. 50-70c | Taking points,0x3761180c57e0f2ec591d2a85efb403fca8df4cab35affde69857e8f05a2c7887,5,-3.149613
b. 30-50c | Laying points,0x97c7f0ec8ee0cb394971e7b6548fb545fe271fb72bf711ba340c8ecc802615d5,1,-0.419989
c. 50-70c | Laying points,0xef6e80fe9e220c8c9a15aa2b114126a9d21e897de0c3092693e70b75d2d9615f,1,0.341673
b. 30-50c | Laying points,0x248ce61894ad8e123cb09d23290fb8e987f171af0bb3984bc6e080eb636b96e4,1,-0.390000
b. 30-50c | Taking points,0xfee96a5380d2961356d87dcdec369a69f4873ac8528b8473ae68f4ebcfea72e2,2,-0.912340
c. 50-70c | Taking points,0xe34e106fc44f2d7df3e683085be4ffad1082a1f086c066576fb19a45e09d3c75,10,-5.602794
b. 30-50c | Laying points,0xe83a97fead69a6b2aa76e5d6a8baf6b2855e94a41aef397d46976371e5ff3fe8,3,-1.160000
b. 30-50c | Laying points,0xb54f7e4bff48eec4386d8b468f372821f0f6c82e90c12dd574251ef281ba1eda,2,1.039641
b. 30-50c | Taking points,0xdddc96b342fa1c394461a3c3f2d95448a52e92c526593653e9566020c465b3e5,1,-0.310000
b. 30-50c | Laying points,0xced54eba6392eb4f262dd556a4f5088c029328ab2e564c4887c89b93a770c13b,5,2.543669
a. under 30c | Laying points,0x79cbb8b1977b7df9f94fce9cd192eb06f223cbde2814cc9a2df3f4bd5ccb47a1,2,-0.580000
c. 50-70c | Taking points,0x3388de52fab3e01c388539e37d47d3c6ea9af2c8a0e5e85889cc97160766ff67,1,0.470000
c. 50-70c | Laying points,0x8285745d6aa8fed74e3c3ad0a9bd7b1bd90fe62e15f6569224c5f47e42faea9f,1,0.411067
c. 50-70c | Taking points,0xb4a086dba4dcade1ecf5b30ddea543d8b67ff8b1d20ecd23cd58c4abbeb79b68,1,0.350000
D and F | Taking points,0xfced74e1caadb9c7ef685f1b8f2930ad5f2962dcf5e6268ce5654399c77bdd0b,1,0.050000
c. 50-70c | Laying points,0xb2be3de0355b7363b61fe0ec1ce7bfe6807e6068f490bbd421d95cece3592ed2,17,8.143213
"S, A and B | Taking points",0x3988e32420aa1f8d277edc65dce1e13b9779512c56e16531a09dcd7f8ce40ed0,12,-7.282588
b. 30-50c | Taking points,0x4ba2d97966f546aec7ec66c71eb9bbd330b10f9a863093f38fba5d4f326083a4,3,1.560000
a. under 30c | Laying points,0xcf4b8efffb6fa2f72ea6a8e434f64b1507452562ed7ebe64ea9854bc6f71e58c,2,-0.388055
d. 70c+ | Laying points,0xd2a7e90168f1d7cec9a59e7f89999a33e769bbc7926c181bc231a442b7de065b,1,0.053624
a. under 30c | Laying points,0x577b8ec978c5de5a7d069d28a81685762647be985e7622a0b56c2ebd2ab42ee1,10,7.740656
b. 30-50c | Laying points,0x490cd0fed37014f63c4816a1052936682ee641d15139170b510e99ad57371e9c,24,-11.213070
b. 30-50c | Taking points,0x9cec25638c7e79be18ece846d372d218e21e4dab136b54fcd5c608a2f97b52d1,6,3.286973
c. 50-70c | Taking points,0x628b000ff9dc351b2050eb5163efa3fa86c37599205c8474bc6ece2b07e27f33,3,-1.642217
c. 50-70c | Taking points,0xb4874524b82ca34f211d1b1b805474e07cbf43cba186489a3dbc7f5ef805bd1b,4,1.480000
"S, A and B | Taking points",0xe9a378539d1237007a9d0f50d8570b26b2ccebdcd17574f2a8391c451050b55e,37,-29.635280
d. 70c+ | Taking points,0x96af3e6e9189bdda8aedb6dd8027f20eb7d74941efd213f28d5d8f6303c17cad,1,0.280000
c. 50-70c | Taking points,0x8d24945c1418b326e1803c22628848f7303bf6335244742ed3360ab929bdc495,31,-15.875865
c. 50-70c | Taking points,0xc018f64ad6c8d4962ad17c388ae563844088f3020232cdce09ad5cce2419c27c,1,0.330000
b. 30-50c | Taking points,0x94f7a5b47d43dd2a2f74e78260b4e90992e66c600e29badef04b5017175a00e8,1,0.510000
c. 50-70c | Laying points,0xc1fb44491bd912c0e382bea29172596b6b9d1ad4cb6ea6ffe0ab7bf05ff2c476,1,0.301123
c. 50-70c | Taking points,0x50f324693baa96908579af78ccd11012558761ecdc594602ae041006d97a1306,7,-4.030000
b. 30-50c | Laying points,0x65b5ba03556750b54ed4c49b3e5e3cf93de6f3904c47192a9920deeef8a729f5,1,0.520000
b. 30-50c | Taking points,0x27e70d5264109697247985c1f239291339cbb36a574c08c473311cab794f7e7d,8,-3.722393
c. 50-70c | Laying points,0x9c2900218a0979979d69309d9ba6914bb7ef63fa1b34f803edf708aa05c6506b,2,0.980000
d. 70c+ | Taking points,0x2b10b428254e3bc6785b8c7e15b9ababf0d1981be2c412f061fe24fbdea38ef4,6,1.235664
d. 70c+ | Taking points,0xe16663ab11d758c8faf66d3d08f41e8e9823da1dca0fe2bd1e60b73857263d6e,1,0.040000
c. 50-70c | Taking points,0xdbc4bc8be188556b990a8fb84aaa11578c48ffd8ed201c1cc3f135450f016e81,1,-0.540000
D and F | Laying points,0x62d0a6dc237ddaa27d9a12e28029897ceb666ef627ebc53513b77ffe73736366,1,0.355838
c. 50-70c | Taking points,0x4ffc6e945d8f824cb5e2f43293f96ebc4e947e9cdd8d1087627080e6af031b6d,4,-2.080000
b. 30-50c | Taking points,0xe814d74d1864dde3f7df42fec6417e98ce5c973530f62faead702e581a27ba48,24,12.506783
"S, A and B | Laying points",0x51487daba44bac28d30ad7ab7fdabb0807c64e2e069ecf630f584d2eb306a1bc,3,-1.521894
c. 50-70c | Taking points,0xf974c4224699c132a2e25544747cd339d2ef0bf6ebbe6bd8dda82229b57a4bb5,1,-0.520000
c. 50-70c | Laying points,0x3bdd98a3dfaf84636f74e43943a4f2c7461409d1917e8854133b22ac03ab5079,9,-4.848071
b. 30-50c | Laying points,0x2f2db9025796345b76754d235acd624b5a6fc7dff808d6de92c45834439f3205,1,-0.449990
b. 30-50c | Laying points,0xa2442d3d3b6ac64f5bdc0eed4e2143c75cef74a37867128b12ca787f6f9f273c,9,-4.220000
b. 30-50c | Laying points,0xd5f651873af2a66edc15b2637e5317fe493cdf75ca9b5ec7bfa7fc80bbdc79a2,1,-0.414596
D and F | Laying points,0xc82d6ac87a17b4fb7f094a826ac53b5a43b7f9288406289c1a13d8073c45ecc9,2,-0.880000
D and F | Taking points,0x59bef6eb5e3c4f2341a54329c07f93a1544b7d888187f0ba58244841b1eba1c6,1,-0.560000
d. 70c+ | Laying points,0x4c9f08a28ff9eb9de6e2f48c2cad592474840d995f0d184c4cce01c789e280e8,8,0.904706
b. 30-50c | Laying points,0x3ecca8de1fb615af0acc2f8adf016bf11f738472479946a4a29d450ace4a6791,1,0.630000
c. 50-70c | Laying points,0x79b4533ff2105a55595da3714126525f3689e4872de2da54a195f733a7e9b934,1,-0.540493
b. 30-50c | Laying points,0x8a8ca568fdcdc41b7a42b449b2c4387dd92e8f5a56d0754ef57c18d9019ec9df,1,-0.480000
c. 50-70c | Laying points,0x3993ab496f2ad40d12ab8f439f7d16402e10b98ac2bcef3e5fe10fde3280d2ad,3,1.270441
c. 50-70c | Taking points,0xd1b44514a10d1041ecfeff34c4f96400a84a171e3c09944956fa936ec8049a58,54,-27.954156
b. 30-50c | Laying points,0x3db295cda3bf9a8a262c7d88aaf0bedd2ae426ec1350dc9a8c74de3357b04614,5,-2.406416
d. 70c+ | Taking points,0x3d4238629d4c3169bf6ae379a3fe8aa79ab0d96eb28933f36106495b3847f5a7,2,0.380511
c. 50-70c | Laying points,0xaeed2fb5cf4ee503ba41e872ca2db0d7f3e04225dfd63fa109b0581a0d387f6e,17,8.394954
b. 30-50c | Laying points,0x4957db61cddee8a5dec218179d1cdad8c82cbbe185e4d2f4b24cca2d7c954869,1,-0.498898
b. 30-50c | Laying points,0x5df2faa925150238e2d0d1536a079aa7cd528528e63038fbb776ee1da4ced7d9,2,1.145148
"S, A and B | Taking points",0x3e778d017e485186cc8e851ab989d91c4dbd2f9733260c4a8e1c8dbbf349d599,5,0.530000
d. 70c+ | Taking points,0x35e39a8d417b5ff0b7778fd1f4e38246473f2adca419dfa3b9c1fa8403317bbb,7,0.750000
a. under 30c | Laying points,0x55a6455b7ac593b760f63400e43afe3c613d14bb20755b1f3c83039419edcf44,9,-2.004993
c. 50-70c | Taking points,0x9c27333f514031b516da0b03ff72cb43d7a68088424dc67813f97ee0e792565f,8,-4.030000
b. 30-50c | Laying points,0x4e87e2829c074fe8f80b3560d60c955bd90cc2c47cc47b0ea660a8c9d26a4df4,1,-0.470000
c. 50-70c | Taking points,0xf184180c4848706d0e38efbe91797d91d225aa813a0034592df23f10986684d1,2,0.899190
c. 50-70c | Laying points,0x8d14c79ff83843904abee526a75b9a180d17113aa38b007c8880b5e9c38b4412,18,8.717895
d. 70c+ | Taking points,0x69dbae0cb73ad5f9b4897a5b0e05f531ec0bc37f0869b05beee3fbba045a4e65,2,0.540000
d. 70c+ | Taking points,0xe6bf1ace7d8bea52cf59508f5d25a33e9479bae684c48f540debe196a1ab0b3d,1,0.159727
d. 70c+ | Taking points,0xa8d64ff826067a88d125173890b470ce99f1328da7b33bb038627ef67661fa10,12,2.875594
c. 50-70c | Laying points,0x9f2795bc864fa576282ec71b6d5896938e125c6fdd3155675f47957272444128,2,0.960000
b. 30-50c | Laying points,0xd03601c92043be754123c00c297bad8cd93f14d900b984fbe36bce5fe24b221c,5,3.460000
D and F | Taking points,0x0b7ac6f707814f5ca30a9c2586c36c49a1bae6138b050137abdc0a4987b37a59,2,-1.056193
c. 50-70c | Laying points,0xbc3c097da8b601205dde6f42f06fd1b3f1255d4c101dfd608ba58121e342d4e4,4,1.920000
c. 50-70c | Laying points,0xc75245f1b601a7bf5356d4d120c17e72b9854fe4e87abc285b4778d63145690c,7,-3.550000
c. 50-70c | Laying points,0x9c2f9d21988f0968f4ecf9f9e69b51fd10f05f1a166deea1d89295bb0cc1a693,1,0.480065
d. 70c+ | Taking points,0xc7e08d61ea5f35594ee5486c1defa97ef9432f93bb2aa60916fe9bd8873acb31,1,-0.700000
"S, A and B | Laying points",0x35ca7676a418724a3d5b8682a67af1c61f6c0173510e48a737cf495049da056d,6,4.800000
d. 70c+ | Taking points,0xb7eee55bc3c3849cbeff38d9857de78906af5141104cd9539ffae6b0916d5549,1,0.060000
"S, A and B | Taking points",0xfda473500c309aba8606c7377a24a1fca07f7ddd904dd5c439d1e00d44eb914b,2,0.064039
c. 50-70c | Taking points,0x5dc91215116a04491089ca94993c8e5b9ba58a4cb06390968866cf478d1cdb8a,2,-1.190000
d. 70c+ | Taking points,0x8bc2b4b158f9620eb390bc8fbddb49b5c5f0d26c30e5937b8963923078c9e393,1,0.050000
b. 30-50c | Taking points,0x5fe0b2cf3d079ae026c26c79322501e2f2cee45b7e3b0229157037b659c4b1b1,1,-0.498201
b. 30-50c | Laying points,0x1d8deee18ebe39e535e35192948bfd301ce0c0c72bdf15f9e6c6c54da6ee1588,1,-0.420000
b. 30-50c | Laying points,0x38438d50dfb655079ec40ae548c50a9d0883212d8bc5d1cbb6f928971dd717b3,1,0.530000
d. 70c+ | Taking points,0xc7490bd7361f739cdd7000d3b5799837228330011f30a40a84b37c6c127dbe33,1,0.075040
b. 30-50c | Taking points,0x97c291994a8f370c18dcb15cc8e213f262f25cdda91ac8a24132ed19b0818241,1,0.540000
c. 50-70c | Laying points,0xd5cdaff6c41f7a0a5a921beeab80da2f31be9aa6e5cb7988673f628c95becc73,1,0.448269
c. 50-70c | Laying points,0xb1af31b06f89438b39f8013b2dbd1108128f9bc09fc415a662ecde9999fca1c8,4,1.820000
"S, A and B | Laying points",0x8f6f566cfa1618d7894d3751c2254a8ce9747a3624525284a5eb7946a2baef2e,1,0.478391
d. 70c+ | Taking points,0xb18470eb206dc2084b904e7de690d9852e19406868e0682250fd8fa42cde6d29,1,0.040000
b. 30-50c | Laying points,0xf2cc035cb994a2824055018c5b39ce0d17db5a3b6394805ffb6f7706e87974db,1,-0.400000
"S, A and B | Laying points",0x73a6ba07634e8a0eb2f89425ac1674fdbb1e7836a20d8acd904c4b7254c7c97a,1,-0.620000
c. 50-70c | Laying points,0xa425eab4de77d36b831bad895970e5c663581d9bca05a35c658ab4f095024a76,8,-4.020000
d. 70c+ | Taking points,0x441073d8762b5e288adb7bfa54c7503d76d388dc0511f7d3e2e4f8a131bdfa00,35,-27.988270
d. 70c+ | Taking points,0xe6547aa662bc458788eac937fbc9647e690661e1f5981ad762ea009148349598,1,0.260000
a. under 30c | Laying points,0x923b9876dcb110d8461693e05f32f4b5c9476ef3504fa897fc44a4a6f27136f9,1,-0.252622
D and F | Laying points,0xae032b522c5066bfffc645ec52dece0c1d110083558f66710738c91c40f78135,1,-0.479503
c. 50-70c | Taking points,0xf1c20951d3e2748c9a4a653d829495f557e6e101319714d6afea4d80eeee3880,4,1.310000
d. 70c+ | Taking points,0x35ca7676a418724a3d5b8682a67af1c61f6c0173510e48a737cf495049da056d,12,-9.289966
c. 50-70c | Taking points,0x97a1c0bcaa74b56d30479e6c135929101ba25a4e8203b84fff0da4c03ce34532,1,-0.659980
"S, A and B | Taking points",0x391979c90fee41d0de0323230a71dd49b7b96d88781de80ca4a7d591ec13227c,1,0.520000
c. 50-70c | Taking points,0x72b1dc1e31c82b7e2bd467b9e1b2712ae4afdafba89dec2be3dd9ccd424fd597,1,-0.531605
c. 50-70c | Taking points,0x5db810a231c7eeba2f831dee572e1cb0c955fc10a74ec86116611b55f210b9b0,8,-4.089801
b. 30-50c | Taking points,0x662156a83ac31c13e85e33bfe7d159db99c5ebfda67ab083338a2c4d32fd42a2,14,-6.803249
b. 30-50c | Taking points,0xc9a3006a20784d58399e76d3d302758a5356d5d0b77e104c7d102766a0c1da45,5,2.800000
b. 30-50c | Laying points,0x694c8b97a4d118cedb708c3f533a7abd20e5dea9b708c35dee83b5c5baf6e9f8,1,-0.480000
b. 30-50c | Laying points,0x1e8088c345cefab42433420ccda8fafbc3ce77e8e5d483558d5907cb9c3194e6,2,-0.880000
D and F | Laying points,0xd520a523bb7a0cfcd2948dcfb3d74697205a36027ac26c1a6ba62d0b76ffdd8f,1,-0.530000
b. 30-50c | Taking points,0xb45b69abf29120bc3b3878e89123aa29ff28e920bf6e5de98b6ce1f7f7785c8c,1,-0.480000
c. 50-70c | Taking points,0x218c5a8e6f94fb2dd0f840e1a400d6a8936c2502083050e461f0b3699675eee7,36,-19.530240
"S, A and B | Taking points",0xbe28ae01b26a13dcc2ca41b2de39729f4f71c2cb0f2440419877cb81b047ff94,1,0.240000
c. 50-70c | Laying points,0x1d488033ef3533a2ca3ea88c8caa57cf1fe97b7d841930bafc69e8c42fc4b3f4,1,-0.500000
"S, A and B | Taking points",0x6f5a4e10d7ddcc6117992a584c777298811f5b6a9b6cef8a43bd981c49536133,1,0.260000
b. 30-50c | Taking points,0x73a6ba07634e8a0eb2f89425ac1674fdbb1e7836a20d8acd904c4b7254c7c97a,1,0.620000
D and F | Taking points,0xc89f7a55b6d105b5d36539c6ab9f49ef1197e174d914e9095b85ed84bf14c67e,1,0.460000
b. 30-50c | Taking points,0xb06621d42988b38fdaa23004ed2f62f7a4cb554b9b48209ab174b272ff2673a3,5,-2.450000
c. 50-70c | Laying points,0xf7e294071d62b53744e3f4d96c376cf90d1750a102aed6aa2bed6d51c902bba3,2,-1.079898
b. 30-50c | Taking points,0x7b55abd8c4b9a9a4ab04c4e64eb0e2e4a173caac3e8cb50c25a4d3f2a961f0f3,11,-4.850000
b. 30-50c | Taking points,0x7871b69d3d1e0d8776f83ba9281af266526548709748fb1014e8e6910b93ca82,4,-1.760000
c. 50-70c | Taking points,0xcef65247f0a5709dfd2112b6406984d1dbcb37118b03a08cde2485f77f3f6612,2,0.930000
c. 50-70c | Laying points,0xa6e469fbdb36319ed9d74b4203e87206cdec1149517f8a33c80b1744e63cc1f6,18,8.347636
b. 30-50c | Taking points,0x75cb232fe7ae33e935f2ee879e1153247ad7e239e03caf24214d3230d4cbcba8,1,-0.490000
b. 30-50c | Taking points,0x6b5e4f0a5e868c79210f5f1a2199a115d09a87527d957ecc780daffe2ac6e5c4,3,-1.420072
d. 70c+ | Laying points,0xe616062dd0fdb69a405cc7e6effdfc8e02856f54b6d4c665e3ba174b9822e68c,2,0.257094
D and F | Taking points,0xe93dabe2f1870b268da3352d92c27b5a5434e86b10be9ecfb2ba589333108928,2,0.920000
c. 50-70c | Taking points,0xd33fbdefbe12c693c19208eeeffcd32061f940aac9f8a8d29bd15ea262cdccad,1,0.321197
D and F | Taking points,0x69b7c1a8fbd359cb9114df28edddc02a071816dcc610ed67662b08de882cdf55,5,-4.489601
c. 50-70c | Taking points,0xdb4aa2d0b97c3a5e29750e955959b1e41bfd77be4b842c57fd59514b94341128,2,0.760000
b. 30-50c | Taking points,0x4bc56e2d2938381a2052d9b68808d4daa79d1c4d3bee33fd5b239d940490fa73,6,-2.940000
c. 50-70c | Taking points,0xaa88f3ac05747a148d31246e01f64922a8e1d4565b6269cb6f740991de4bce43,2,0.830000
c. 50-70c | Taking points,0x8f9ff9dea37751ffe88abbd9c3bd24744ffe8188e328573d461cc578f39dc106,14,6.480000
D and F | Taking points,0x99a48599836b2903a788015b91a46f681bb51570bd8893871914d97e876bc3f5,1,0.410000
c. 50-70c | Taking points,0xdfd334b05e2a15b401e73510bb8987732670b0036686e3178cd7cdc6923c1157,16,-8.300000
D and F | Taking points,0x801789fd001f72517a0ae1be88b015b239b2ba5846ce73e5d11426d4e17d0514,27,-12.937608
d. 70c+ | Taking points,0x21db22777c5c4ae6c7a2099d2e274975696f5d316183db76d0b7ea79e23af105,1,0.090000
c. 50-70c | Taking points,0x5f62bec81533a0954d28f4788400cd498e491f8e4071a77179077c62c6a60f75,1,0.308275
D and F | Laying points,0xbfb749fb2564f65b868486c6a4a45491fcd76a09bf7b4eca0af8de3e9487d936,1,-0.572689
b. 30-50c | Laying points,0xb4a98dcfe4616553875443f0e9a22788a6ed95b142530328f5dff329cd3508d4,1,0.621679
c. 50-70c | Laying points,0x92e0ba8e3c4757f3b984a4af6b916f85c559329355e53e10096f532e12ffd13d,7,-3.570656
c. 50-70c | Taking points,0xf780e2c9f4f3839923258ac1c89b1d18bf735770ba5224bfa72128c0c9f7796c,7,-3.735273
d. 70c+ | Taking points,0xd5698392d3b3074508359036996248d76c74618de869c3d0a867c6ef46ee5fb1,6,0.448524
d. 70c+ | Taking points,0x29ba3f7745e461d682eb241e608717637caf62a73d91373bc891be17ec5c3156,2,0.293122
c. 50-70c | Taking points,0x631781f9e70be365c356bc033168bdc152ae43fec8821a0ba831af521b439367,1,-0.620037
b. 30-50c | Taking points,0x4c9f08a28ff9eb9de6e2f48c2cad592474840d995f0d184c4cce01c789e280e8,2,-0.918692
d. 70c+ | Taking points,0x25ae1625e0bb88a34dbe3ea2076997a3df3dcb8749aea798c732ce752da63353,1,0.120043
D and F | Taking points,0x2f7826f097399b8a5648e2de00047c05bbae53c1cf406324d1a8e0d348e63cfc,1,0.036000
d. 70c+ | Taking points,0x3134ecd930bb826c83d800e2f75aff6b8fcf929685d4a6c9295c70ed0a84e19d,1,0.105665
b. 30-50c | Taking points,0x8c548f8122ba77b5bb1233f015e2ac693de211af97008651eb9ed9eb7c068602,16,-7.840000
D and F | Taking points,0xc700c8f5fd4ae02e1cea115059dd330b808115235f9e688a213eb4364feba840,2,0.330000
d. 70c+ | Taking points,0xb564a61bd4b6f55f893e3cd256c9646857db687f87ad9ab3eb3ca2a1b5d8c092,1,0.112392
a. under 30c | Laying points,0x8fc6d0d3ab2963712cb2545ec04e978e0f470eeaf4167f588bd4e7237689a0ae,1,-0.178804
a. under 30c | Laying points,0xa9c26984edcb251ddb120a1080c324aca343f9bf07b8bb77dcf986bff723bc15,5,-1.199926
c. 50-70c | Laying points,0xbe453164a87079e4a09e232f69428f34ed97e7c69abb14c1de2343b9c63530fc,4,1.980000
D and F | Laying points,0x8d233b5072d96252bcba974ed2bec3604963187619cea3acdd0173986980a779,1,-0.559995
b. 30-50c | Laying points,0x956d5c1b6116fb79660c2fb4556cfe145e2e8554b284d007fb18ac1af7f989db,1,-0.350000
c. 50-70c | Laying points,0x70b7517da6af95cbe2bf93698c5f955d3ce46364252ace95464fe8f1fb5b1ad0,4,1.920011
d. 70c+ | Taking points,0xdd5d566c3e92732b96cc88e6087adfd95787a2e4e54daafb3990062bed0e3794,5,0.570139
c. 50-70c | Taking points,0xd38390811fd8409b2501528312dabe78158c7da022601f7612fe1950ea141a19,1,0.420000
d. 70c+ | Taking points,0x8c68fd2a02ac82ee1ea1729a13a34d26046d39eb0deeea3fd23e3105dbdb5382,5,0.720000
D and F | Laying points,0xa7c1b115879de11707834a77704d4bc6169e1e2696c06f33954e4d5e8cde15fe,1,-0.390000
d. 70c+ | Taking points,0x9cb4bcfcc7dfd4046f3b94518cab75ea4cf903749d93d61b360c834ab043004f,1,0.300000
b. 30-50c | Taking points,0x594bd84db23f246a51e08c72e9e4dee471dc7fb34b6aaa1dd395d8a1cf077888,35,17.985876
d. 70c+ | Taking points,0xcb239a0d58ed72f2ff431832b2d6de8b2ca86e09370887257ee724a9a43cd905,1,0.090000
b. 30-50c | Laying points,0x7eb1f71f3b84858b1ba3f450c7071720cb9918b7848d32897519d18d6941e047,1,-0.380000
c. 50-70c | Laying points,0xdea30e671149f20d628ac7f161ea407997cd9ee536417233460703ce526211cd,1,0.312430
d. 70c+ | Taking points,0x333d6e268db704b9ad07b57e16613347c27236bcf3d212969f7a3730968f486b,1,0.123103
d. 70c+ | Laying points,0x7d531b7f4710a8f00562455db5d409e269564a1415b5da352ba3f3daf33ee98e,1,-0.708844
D and F | Laying points,0xa1f130957238c162bfb7c871eae95975038c2b4a9409a778b2f2bff23eef4b40,2,1.000000
a. under 30c | Laying points,0xcaf17208c812beab21ab967b239d54677483c9e0a74c4f82c72cd213c7b4c267,2,-0.300087
b. 30-50c | Taking points,0xa61b6f562da0d5ca23177dd59c861bd93099a9869af16edb2534b9d1daf6cec2,1,-0.490000
D and F | Taking points,0x8bbe15de238d1f1a69ae447dadfcd98f7391a8d651ac44601bd2864b7a946ed4,1,0.540000
c. 50-70c | Laying points,0x4116b327e67b2d5394570ddc71c058a210b8267d6c476bf6e8b89bd63bc53188,2,0.900000
b. 30-50c | Laying points,0xa1f130957238c162bfb7c871eae95975038c2b4a9409a778b2f2bff23eef4b40,2,1.020000
b. 30-50c | Laying points,0x74b6fb2298c2f2b280195bd739165f55309ea9a07e30834d4d519b2b53aeeb35,3,1.787211
"S, A and B | Taking points",0x5fe0b2cf3d079ae026c26c79322501e2f2cee45b7e3b0229157037b659c4b1b1,1,-0.500000
b. 30-50c | Laying points,0xf86b14af03d86588e7b66fcbe29000b279a4e7bfa74689a43366a7db7bf69d76,12,6.420000
c. 50-70c | Laying points,0x885240ee59adad2b433acec9f053d053737670f46ba8b0cae7fc78ba8d6171af,5,2.350000
c. 50-70c | Laying points,0x5f4065b652187dfdad8ac2145cbe855a83f2995b1b30ee5af7d9d20ca6630c60,6,-3.639742
c. 50-70c | Taking points,0xb69467dad7ea738a51f0edd48b515e6cd342b12b1411df14feffbe623c7cf6b5,1,-0.670000
D and F | Taking points,0xe0982c3804ef36d7a28a6ab34384dc9032c313c63eac628048c21fbfc2f4575e,2,0.610000
"S, A and B | Taking points",0x0d5309a79d5dbce67b8d72ac47f9210b6cc94d00d40084c44d5102a93c11acf5,1,0.330005
