grp,condition_id,n,sum_edge
in-play 80c+,0xf945d876398a34859e6066208bffe6e61b68fe55513304e5a4079461cadfda0c,2,-1.642156
pre-kickoff 20-80c,0x3e5c94163f80e2feb53e2f6db9545e5efc2945aa5547177fd2c96e8c44ca39c6,2,0.000000
band c. 20-40c,0x22f265fd3e5e78a08e063c0cdf42059486cdac7496114595bdfd8b1a19e171b9,2,0.530063
band e. 60-80c,0x01ecaa3e73d344eef15fe0b6687b0dc14afb34ecde32d7a4d143ff33c0d87b03,1,0.351167
D/F 20-80c,0xb34ab679ea9f2c9d1a49be10fdbe628b217aa4e1abfaefdc836cf9c09bf0f367,4,-0.843412
D/F 20-80c,0xbba3868b663b28bd282528e066dacc3b0bf8c92286e1e824cfd9f1b394d6d800,1,-0.513471
in-play 20-80c,0xa28b4024f36c68e7eb9ea82083b4fc741f4760740f450ed2b1d49c3db84336b9,2,-1.470879
band b. 10-20c,0x14dbdb6274de6bcc65ce2b628c6636ff210fd452d095b0f14fdb1d376b31cecf,1,-0.190000
in-play 20-80c,0x26b4eb321db097c22f0b6e13ae955fe9ddd775a52b1f9823a74a2192b439b00d,2,-0.530406
S/A/B 20-80c,0xe0cbcd27a55e939234db888b2608683dfd66b975fbd648e7644a2d5c47e7958a,2,0.986770
band e. 60-80c,0xc2a51e8c6da6d87a704c2bcc7e625d4722573a7749ab8af75f539c5e36ad56e0,2,0.559810
band c. 20-40c,0x35a2bf6ebe1086a92ecf2a867c28d5a579405ea1e6c35d6693d5ac7dfb566009,2,1.289946
in-play 20-80c,0x356ddeb6c3e0b75a7812c01c37e5b754d41eb9ba9556020b729b7e5df3b5cd2e,2,-0.073997
band e. 60-80c,0x74ab2fba97231234d55902e87625e85990012754e8cbcadcc5dc0fe6033261d3,13,-3.764786
D/F 20-80c,0xc17c0b2fbaaf76f218153cc4d4c6c0dca65c9138317e2cbd1903c63ab70dc1ef,3,-1.380000
in-play 80c+,0xf752c3ec9526de39530718246fcf9a69c4bc883191c8fc994eb4d43990c49030,12,1.566578
band e. 60-80c,0x6b3047c7aa933fabccf818597e7ef35dfd0047e79d90cb5dccec20f33b5cea1b,1,0.253911
pre-kickoff 80c+,0x4f0cc49d5b8e2ba8e7b33f200dc2a6150bf3511daa8558c39578d28c89772cd2,1,0.153885
in-play 20-80c,0x3e1633885215ca9f2583a9bf18768570deb43db4d1a08d6417e0b88fb4bcf10b,5,1.688002
in-play under 20c,0xf28c7a108c367502bdc0fcea67283dabba749fe8ae6488158123a01a5e8860d0,1,-0.175589
in-play 80c+,0xb26d40fbff77b951311c2be14377c6a65f64e65dd8706d6668871301096078de,1,0.129760
band f. 80-90c,0xa82f6b6a288b9e5c065da52fb907b05e65e05a6d2f3431ec541d59e23825b3e1,2,0.278654
band c. 20-40c,0x13cb2bd4d48738d986d3f9a73b1f9955993299f235d216a5044eb0bf1bd0b9ab,7,-2.375811
in-play 20-80c,0xdaf8ac72e49c27b10e4a9560669990e52220fbd9178381f15a35fa2a6d409b4a,1,-0.570000
D/F 80c+,0x386d1e55e61c1e7c8d86c0d67b580efe4b81a231c78bde9c93bb30f65a38b72d,1,0.190000
pre-kickoff 20-80c,0xd309c5ef09f930331fbad943425bb7dccc9ff6d2310b12202e42b76254e090ec,2,0.010020
S/A/B 20-80c,0x239856e862c6c78d636e3f1b37362662580365901a6efd4742589bc1940c90d6,1,0.479236
in-play 80c+,0xeb720abd96d1a46cb36e7e537dea03ff4e07359fe6057254c4abd6fe51cf8f78,1,0.106308
in-play 80c+,0xd8affbdc1d655af209602535e881984511fd46850144bcea34e5baafdbe0528e,2,-1.905838
in-play 20-80c,0x24ea426db00b7077a5751e16c2255b85888ca7bb507f831c7f267d243847ecb6,1,0.390000
in-play 80c+,0x7ed3e7cac1590cd9e179baf9e7cfdd7969996f611c797d9290f86ca26cd5ba96,1,0.130000
band e. 60-80c,0xc31f282a30746ae49954e23d92d23aa6c129d008d07b0f47686db178554e32d8,16,4.479915
band c. 20-40c,0xbb8a22e9079cdb914b18fbfda853093fdff6cfb87a739ca0b4ae6cb2368a271a,2,-0.760000
S/A/B 20-80c,0x6d621f9a6690d234786025521c650f3f65738e0f877ff776c8f50275a2b3aee7,4,-1.363871
in-play 20-80c,0xd5cb6b5f4fec1e88f124e1f477f0683914f613c62d0067f3e62304489886286d,2,1.160000
band c. 20-40c,0x2a47730683ac6add725d4acc1db4300d2f2545a6c658402e292eaee453bc4b01,4,-1.277812
D/F 20-80c,0x688954ad8e279cc5febef6739d4f87acd3e42ca768ac6a8b621386a8578532ed,16,7.465550
in-play 80c+,0x61d9c8f364152ea54f2d0f95dfa9e985cd2a4f25b1a4cb59eb62b9cdb701bfa4,1,0.050000
in-play 20-80c,0x1c4c0ceef8e1fc3d5456747ffcfeeec5aa8212261cdb39167f56f99114dfc5db,1,-0.590000
D/F 20-80c,0xb86425238a6bb2abbea65a4730da96a877bb8f1c18e5579271f5bd08fcd7fdff,5,-0.959620
band c. 20-40c,0x15468fdfc91c3f74d2f0099031bc8d786dfd4f571254e600f656411e605f5dac,3,-1.040000
band g. 90-98c,0xb5d74986f330add103bee7f51eda6c1182256bbcb43d189f2293cb2ab73dda21,1,0.100000
band e. 60-80c,0x6539e18b791b6107030843e6347040fb5e17211c9ba63b79db8bc0f162627821,1,0.380000
S/A/B 20-80c,0x4b045e092c3166aa29d4864c11dffe7e316daafdac5677f11aa5cd16065fd042,5,0.322172
in-play 20-80c,0xbee7d58b8a5ca59c228423923d1025e808e1d91d1c1d126cc1c575234cd517aa,3,-1.058320
in-play 20-80c,0xd1040f9aaaf249129e654c1c56a6b8cd9acf06e69cfe668e5eda6a1afa957fa2,1,0.370000
in-play 20-80c,0x1ab90432ac42204f4056b159d849d6727d2b61ad3186532caa47159456787814,1,0.420000
pre-kickoff 20-80c,0x6d621f9a6690d234786025521c650f3f65738e0f877ff776c8f50275a2b3aee7,2,-1.220000
band d. 40-60c,0x27d2026f35b7c14232547893a350fb4b7d4d8995d8075cf2cbc99d24d8338a72,3,-1.411408
in-play 20-80c,0x913cecf5c293ff3cde82afffacb64f6b9576dc3da241c198c40682c9eb2678ab,2,0.964852
band c. 20-40c,0xe62fae605b198e206617acaa2294678705b340728f1ff4f7b09c7ecd12a1eb66,1,0.680000
in-play 80c+,0x72c1f535498017d725976369659994f1d6a79b805523c56d88d3d2eb177dda95,1,0.131260
in-play 80c+,0xe068813cdcbd7f933818fa8ee81b4609a99238febf2c363ab9fc0d893ca7469d,2,-1.820851
band d. 40-60c,0xaf18f1d39cafb19bb44cdef47dbb9ed469fa68d2a9ccb577bffdb60c06ac38d8,2,-0.021960
in-play 80c+,0x3e1f18c588cebb236c67dfea65c0a949d0d735bcc684532e1713ea6b75a88c15,1,0.107031
band g. 90-98c,0x2415ea6e158640d57d82cbb6c8bbde32b7656813e4601bf29fba8d0933cfb76c,1,0.100000
band e. 60-80c,0xbcfd4489ccaaaaaecd05809ba613b9a18ac334c58bfbf8961f4db762e26fe883,1,0.372913
pre-kickoff 20-80c,0x94950b957fcf9cc2353ca9d8660e5a217f9b0d3a62c77c03470a143455bc5684,2,0.024778
band d. 40-60c,0x13fa53035b715cd965cc4ebdb82ff83d49a55186276ebd260252f18f23cbb311,5,-0.559347
band c. 20-40c,0x1d0accda6f8428c2b15f88483f6f880e93a14601fdc826dae969d0756d5f755a,2,-0.720000
in-play 20-80c,0x19a7f7c16f890d1675f11e8eb72d915b4b87b6b4baa623e2bf2c9be5ec9e5ff0,2,-0.189235
pre-kickoff 20-80c,0xdaf32c6daec7f5f06dda39641ab027f06c08dea8cec5cdfcee35a7ba2d09e1cf,1,0.240000
band d. 40-60c,0x8aa2f0b3b9edd1b07163286d3159c3a501d94cf0808841d5274336c68b1f7d44,2,0.012388
in-play 20-80c,0x69b5e2754dba56376ddf0b6030be92d325da611aa5b00187afc65c663d3e7038,1,-0.590000
band e. 60-80c,0xc4aecc882c1c85a166b0d527264b60bcffad5f1eb153edae8424a6ce6013272b,1,-0.767723
band d. 40-60c,0x4e7eca7acdca0da02b80c92cc0d44da4f20fb1914fa8dd9f251871e5afb2e40c,2,1.044481
band c. 20-40c,0x51c5e5e7fb2afce5f9fb3239bbd002542ab7ff567ec7656b052173bdffb3051a,7,-1.808995
in-play 20-80c,0xc2d01e195238607bd7f3fa6e4b4415d7125d0a8b7f197ddfc95e31f807323a1d,1,0.250000
band f. 80-90c,0xdeb5ff783da792fdaf58b737cf887fc76c1ff82c3084d3da33ea0b17728c7b82,1,0.118802
band f. 80-90c,0x4fdaad92677b7d018d3e98a4ec3dcf6daf2d8d1980bc0c01227e8dcfe27964c2,2,-1.640000
band e. 60-80c,0xff3744285965810d599d4ac7037760134c349eab25c289c14ba2523320debda7,5,1.810000
pre-kickoff 20-80c,0x4a6a12ba4c315f111f44064a08b436f6c543e0063e2a5edb7dbfb48f6aa5a45d,1,-0.490000
D/F 20-80c,0x223788d9b6e7bded740197d5516c7ea517254ae65cc31ebe0ecea4274ef2935d,2,0.416661
band f. 80-90c,0xf1c6cd94ef7ee8b3678a5296e97263a164d935df15742582bfcc54703e88e1f0,1,0.160000
band d. 40-60c,0xb988ac3aae0b6469dc7082c9e144542b4d9632a7e0a823e88cbb2af914fc4458,1,-0.500000
in-play 20-80c,0xee8c38169f30a6f17ad1ad0176e61e37ad79c53443ea3398517e4ccdc68bd027,1,0.450000
in-play under 20c,0xbd6083a6ca7daa6f9226ffd11600cc45028deb3a5f1ed00fc7c7abe2f2f39a2c,1,0.809987
in-play 20-80c,0xd8470dc598b48bf60248989f5298fd5b89a0bbcc17c0b78c3ae171ce536da5df,1,0.284319
in-play 20-80c,0xc7554777e8000588b20922e6e0f0896611fdc9e13cee3d3d874011728bf0407f,1,0.329997
band f. 80-90c,0xc145b57f17e99c73335d7300ef5f79fad4c231c4044043d41ba3b84957943fab,5,0.710000
in-play 20-80c,0xfbcdae24669153e811b86329a4adb56689b590845b02fd0c16e7b1826c863034,3,-0.040399
band f. 80-90c,0x56b844a2d96e7b766104361b52afaa435341d175c6cf44b1a33ae887b3284710,1,-0.800000
in-play 80c+,0x7634e8468799e2f7e089998629ea83bc05a6b9bd2afec40e7bef23f2e62abf48,1,0.060000
pre-kickoff 20-80c,0x6f05c7bc5ad978f8f9916f05d30a7f752e02b81508c56d82ed7c9245bca163b0,5,-0.540000
in-play 80c+,0x70fb03d07c88348c8a4997d14d07dd40f95b1feaaa1330a89e238936bc36f3b6,2,0.258973
D/F 20-80c,0x16c51ebf6cea99ba2d958910e743690b40c46c2a426eab1709cd934d8364a96c,2,-0.526371
in-play 80c+,0x23d214dd52fd1c6f0979b42069166cfd4ed0f8f6e3de02161ccf1055854208ba,3,0.308645
band f. 80-90c,0x837121217005352126f3fd6c35f9764da3a5c25a9ffd639eb8e88945680e35fb,1,0.140000
D/F 20-80c,0xfdd4ebe45cbb144bf0ab23edc02699a091ef916e2483f67a928f78021bde09f5,1,0.590000
D/F 20-80c,0xb81d9a63be774f9c3db1b96af4d0e869128643a29c6eb922c0d8a20137880120,3,-0.582933
band c. 20-40c,0x7fac35c82ad47cfb11f49cc3230a0aeeabe2e8d8eaeda4556e99ca73c598e9d5,1,-0.290000
band d. 40-60c,0xe943d0b1e7772d6c9ac90c48d11640a0ab8d1dfc7226b4cb8429d1d274fa6987,4,-1.740000
band g. 90-98c,0x029da55972e0715df89c23c2e015a63b5aa10445a05fdc9005c015dae46831d7,5,0.440000
band g. 90-98c,0xde23727d4cc06e4ba792034098d627720fdaec0a79eb4fd234620d8220c1c67f,4,0.380000
in-play 20-80c,0x17db55721be586260c833fba602ea23a10377a6ce20bfa581f5064997e753baf,3,-1.480000
band g. 90-98c,0xd03502503f105dec42245dd823f3e1ab992723ff5062ad34c8bea7f32bb53b26,1,0.093326
pre-kickoff 20-80c,0x20d60988b42b8a0818bdb3d959a20996b7e7b1d02b7f8a8c201d1c7fef358836,1,-0.314370
pre-kickoff 20-80c,0x731d3440369f4e92d0223215323645ac6b3b40c19f2fe03885ec7dc3ce1abad1,29,-0.083340
band g. 90-98c,0xac39bc1488f64134e776911c94fbcc27378389b6547b69cb7690c08218089a9b,1,0.050000
pre-kickoff 20-80c,0xfd2cd91be3b1215099cea2512b3c98c3e2da290064dfc0ca815d4e315fb6fdf9,1,0.210000
band d. 40-60c,0xed4fa0c7a11d55f2c3bcb5e13d94d10b0dced33d7f195748990be092b70952c3,3,1.490000
in-play 20-80c,0x0ba31a59ae7b92571ff0f2a6f5bf8843fa88d5c9f4d0d962d21917ba0b2bdb42,3,-1.366002
in-play 80c+,0x12b64eefddb103db63d26858af4fb4f13b23b17764f6cd7bae1d15daf939f195,1,-0.800000
band g. 90-98c,0xc2d711e0f90cf78a167a2f4c811a13c766e29f61ac957f6c7a6e7ee2a48dd0dc,1,0.100000
in-play 80c+,0xb465c0d920be7fa9413909befc3989247de10a1d4feca2621bb36f9a62191a12,8,0.540566
band g. 90-98c,0x0e85fca3e67afc24233770757d999b3f333b26b37a5791970a61e26f2488958b,1,0.040000
pre-kickoff 20-80c,0x7b675cf6500dffce840648e1a62d2052cf04f2726f7977689f220d3247fd6dbf,1,0.350000
in-play 80c+,0x223788d9b6e7bded740197d5516c7ea517254ae65cc31ebe0ecea4274ef2935d,1,0.193136
D/F 80c+,0x86fc2f4dc631cc096262b8ae9873d993318703ac3cb307f53b05a311e3e90ed7,1,0.065772
S/A/B 20-80c,0xfec117e3f24c0ee72f753bb35c743d6248212998c001b400609858caeb3fcc00,2,-0.580000
band f. 80-90c,0x22138ac97cfb6f04b3a7560225684d6f821e5e470b876de18b7d3d23f7cf7736,5,0.716920
band e. 60-80c,0xb10980a4e2699225a50ee6433bf9845a0e66bb713cf8aa482066df7a9d604109,1,0.370000
band e. 60-80c,0x51a2555b5054225c04040fba6c377819ef8a448a8981d230def6b381009cfa44,1,0.280000
in-play 20-80c,0x9d3b65eb9461e8b32c309e76178aa1d14ea6ecd7a2f8244d0182294b64447f73,1,0.348866
band c. 20-40c,0x947996d016c91c138f34eb5ebf0a67a27af1254fb93e603e48889c2f178ddd0a,2,-0.410052
in-play 80c+,0x593fa9e2b2907a41f3bea1ed47ba254ca5e9f0a4247a4b5be273211aff35c615,2,0.161785
in-play 20-80c,0xa84f72300aa7ca65e534d9d6636666d4959fa5569ecd0bb3bb517ec3e67ff241,3,-0.424758
band d. 40-60c,0xdf06a0b2433a186871d678dc0159bec1f7e799901f9ea4d0e8433865894f2a10,1,-0.493063
pre-kickoff 20-80c,0xab186f403a2260444ccc536fce775670e1a851d8ceff6b7fff3f5f3d240ba412,2,0.010000
in-play 20-80c,0x8cebbaad3b7c0502fd02dace5a7051c0298f11ce371be46294a84ca8b114fbc3,3,-1.562368
band g. 90-98c,0x24b24e249344829b0071ddfcb0a92942a9ea4cb58193864d7fc67b8949b26d34,1,0.064910
in-play 20-80c,0xc340bd1a00f838b4d6e01ef78737525e28611b010755af341b95cc909a6909a1,1,0.672470
band d. 40-60c,0x78eaae44216802c0be8e5d42ea3d7a4f18e5e4664a507ed9ee339bb11ad3ba44,2,0.879151
D/F 20-80c,0x70de9477cf371879e4f7792efa3ca1b651978051da5b595eaf28c799043fe6c1,1,0.300433
S/A/B 20-80c,0xd88aa9c53fe09199b9a8cb7f8e8e3528f7f9817f6649e8b617aaac824c58a482,1,0.400000
pre-kickoff 20-80c,0x7ebf9a9dfb850147721af5af38e92b82c6a0a3c226130ee3f6c91db38543572b,2,1.030000
in-play 20-80c,0x448a54c16024d317753cd1bf10398ea8aca3b47ba957d4abba71e706fc26cb5b,5,1.241038
in-play 80c+,0xf8b9c4bb22babd2be585ce660568c9810e8481313f36abe900ec069d4d4f530e,2,0.231013
band e. 60-80c,0x895bc59dd5738e05257375408b1f313b077b71f0df6b2ad1acba9f89d6f44031,6,1.430000
in-play 20-80c,0x53f226244fcfc8aa4fbc9b4beecdb89e41878364423680ce8adb167242ca5a57,1,0.225942
band f. 80-90c,0xa3211defbb8350715caf6a70dc7d7ba9ddbd23ec0286dd57bc2444e263ce5477,1,0.180000
in-play 80c+,0x6e167a2daea6d24f325e32a025fe7ddf8a0ac3bad4278fa16cb68f6d38e7b76d,1,0.120526
in-play 80c+,0x8ae4272a261bb2d95df5bdd480c4b65259f057be87b092d78d52329a803d4807,2,-0.749204
S/A/B 20-80c,0xfff1ad71ebf0b190b05ac0df34edad32a58b313790f1c49275aedaa559db8b6d,1,0.630000
in-play 80c+,0x796209a687be7220a666382009222b38d523529affe613b76e768d87d0d69e41,1,0.156148
in-play 80c+,0x95f2d439636a847ab2cd518fd63af7b890497bb0bde5b1bbad5192fb48309592,2,0.320000
pre-kickoff 20-80c,0x44d98a1058333e56343d09485d807fbe88a0ae728144348f4e8a5af6eaedc01a,1,-0.460000
in-play 20-80c,0x851e004379c7ca70ed70cf711b803ecb2190fb0b8ccfef1d434d3cb8951dc806,1,0.468494
in-play 20-80c,0xbb79b9b995c8d800f2166c32e328fb472f7b21e82117f941f7219e656328df18,2,0.060647
in-play 80c+,0xbbaecb9c6393b119f4cca78fd5dfa2a99486d50ec971b8e56c40ddf4b6422a7e,12,0.684129
S/A/B 80c+,0x7ba93e772c1f5270d601ec5ee4b5a8056d98b98583215a211ca1d4a9db1ebb66,1,0.060000
in-play 80c+,0xa975cf53abd46baa58734697167779c5d250df59ae6ac1ef8f7d8ed126d29e8f,4,0.320000
pre-kickoff 20-80c,0x7c6564a0653cc6a02312e39428491d6e205be3b40107b13309a6538bf3ffd5ba,1,-0.460000
pre-kickoff 80c+,0xdd5c751d8ee69404c949b5469cbd729ab3a193daa3dbf86c562b1e8959ffb585,1,0.080000
in-play 80c+,0xc77cb99dd8ce305d50f9910432cfc42db3d66e8d51e0e7086f0db90d0a50f1f6,1,0.071796
in-play 20-80c,0x4acd64f58b28b951a200f9a19dff7184968d372079bf6c789c64e53939e29200,3,0.709865
in-play 80c+,0xe734ab11ead24e0867b0d02a2d730a2df0f6b42890b3ff55906a8facbbb7e612,1,-0.810000
S/A/B 80c+,0xec8526d190e001f9a7f94c310bcf56ae924c51179f2683373f5006033946e718,1,0.080000
in-play 20-80c,0x1c2b4052e3b31d3243b8fa60c2dd6c37c61b18ff42b24e292fe29bde59cba410,1,0.349345
band f. 80-90c,0x74ee3860ca2b254af37fce2f97c5949aaca470559467b7a0e3f3054d6d57e82c,2,0.310000
band e. 60-80c,0xc26a3fb2a2008e7ebb9b4dd4c93ac4089db1e479910f4053d8cf09b2fc59cd93,1,0.342139
in-play 80c+,0xfcd72afaf0283a38670bbab59c1b0fcec7385664cd668bb4524170f5265024d3,1,0.090000
band f. 80-90c,0xd929f13154809179f05e5b28d131d8466c57323a45c8bfcd042383910822d485,1,0.120000
band d. 40-60c,0xef351ef5fc5fcdd07f80c74300d4ac13f370b3f2509a5e60d7acac03e9daf1ad,3,1.483927
in-play 20-80c,0x358fac828edf5c64c2c274b859f45f9c7637e7932e601fed7067860db90d5ab5,1,0.580000
in-play 80c+,0xb6ca3a71460e116508cf6f4f8d28e3ba3bc0eff65c1ee588be93011ad4b7164e,2,0.380000
in-play 20-80c,0xd3f92127107d45f31086e2806c9fca7db987a97bd1490e43e1afce675b282d42,3,1.499105
D/F 20-80c,0x7505e17d8b7016678e65f03dce21e99ef42c556c6eead5b3f4f4f8577de908df,1,0.359059
in-play 80c+,0x3bacada1ea97901051783eee4ee63cbfd62c57e09c2bcc516ed2c14e82f719f2,3,0.340000
in-play 20-80c,0x3bec290c5d715ac01e5c2262f163e423b625ed2c8bea3613543e23336079ffbd,1,0.204283
in-play 20-80c,0x494d8baed49d7830f02230d080ce65ce25b39aa9ae2c36368b627807c231c2bf,1,0.319202
pre-kickoff 20-80c,0xee8ae51d1b60b54488b1d5aa21b3cee61fae232649791857d309e4b84246bcf9,3,0.529949
in-play 80c+,0x67c4c5a244f46cd6fde9202e22f64107f084c651ab1a496f56c35fa4d6cf2b70,4,0.328950
in-play 80c+,0x0b9116e35ccea4fc35a9651c0807fb27e0dd9717b833248c6ac860b49fac67b7,1,0.178131
in-play 20-80c,0x4987c7fe4f30469f3e592c700603ac0c7ca5e28001abafc111446f8868f23c38,1,0.248748
pre-kickoff 20-80c,0xe322faca2a534900680db54e3a4349a61427d347b6f906d2eeb01f81ae1b082c,14,3.130000
in-play 80c+,0xa8e6853327a077411a0b53de65d15aff6db0f06bf1ae65274982ce239941839d,1,0.185688
in-play 80c+,0x1cbfc85edce5c2ac987214953c73d072fca766c05fe1e6cabaf920da5bf040e1,1,0.150000
band f. 80-90c,0x62d84e62b1b833961029990207ec4141b980385a3564991d9e624308f8a0e65f,1,0.150000
D/F 20-80c,0x9eead871721c5c4e514145d088cdb24160e1297daaf1a30a77003c65b84a126b,2,-1.275438
band d. 40-60c,0x84466f679694048db91acf068a3c1757aa5c5e44e4409e97b32ee214f2a8940b,1,-0.575086
in-play 80c+,0x12e58193edf19d2d0412dc0769ccf1b6851311621fa28ae56093a4e8837b73c0,2,-0.729726
in-play 20-80c,0xf42f35a9136347922fe88655fceebb4a4c5f26434d3f02b85c74f50c6cd0f619,1,0.500000
D/F 80c+,0x36e7ae8662e72addb894adbb8a0af4ec36b7ff41627a85371d53915f20ddc1f0,1,-0.860320
in-play 20-80c,0x10416d42bef533ad2cc37bf245a81d76787d87043afc957103f6e3d18a7c403a,11,-1.456197
in-play 20-80c,0x389207d4ab395e5151717c88baaeb40fd0a4e422dad242188249ca61ab660f93,2,0.775238
D/F 80c+,0x20648354392bfbc60f7bb662d395947658d4aee1b7b920b4a7a324132f900c25,4,-3.659259
band e. 60-80c,0x985af77d2b70c27f4101a390759280d9584dde7f7a7e25b380dbe4a3ed53c606,1,0.339775
in-play 80c+,0x613aed4aef69e2eb02a9e7a703e7dde5b809592ad66fee362dc9bf14273b4a0b,1,0.053503
in-play 20-80c,0x93a025dc89b7d18c7755f2988fd3b70164ac6547540769ca41b50b1000dc78f7,2,1.063592
band g. 90-98c,0xcc3d6cd45912804c76babef6c9e54222ce5b510492e0d37740d46cb0b32f2e39,1,0.090000
in-play 20-80c,0xd3d008be03ca0a5676a9812e6597fe4b0019640f6cb69de86638914ba9a2b9d0,2,0.560000
pre-kickoff 20-80c,0xb418179b9dfd2c39ce965489b29760eebc0f12349712c4aadb981bd8b7aef26e,1,-0.480000
band e. 60-80c,0x9708748710eccdacae04c01f60eaa695e49b2897e088a26f2e3643c177102365,1,0.220000
in-play 20-80c,0x46fc250b2bf421953bddf6641ecb6c829461c72fef1b2de6718c7c5ba19fd29d,3,-1.827420
in-play 80c+,0x07c0b603c19203e32954bdf23de719010e9f4f67791c2d438d9b98b994647f47,2,0.116870
band g. 90-98c,0xd8de98edaa16945aedccecce9863ec56a42eca5fd6d909717ffa1a3111521133,3,0.192173
band c. 20-40c,0x087be8515b1c9b00e8a8ee61d47a84d23511775e905a5da9638de887f541cf4e,1,-0.260001
S/A/B 20-80c,0x5fccfbe78bfdf61ab0db8b90affd51a7a482b1a3358e9fc10f93bda76187c8b4,1,-0.430000
pre-kickoff 20-80c,0x74ab2fba97231234d55902e87625e85990012754e8cbcadcc5dc0fe6033261d3,2,-1.300000
in-play 80c+,0xe43caeeefb9438d44e3c73a10dddc88f3dd355daf89d0586f8e9c2369bbf762f,1,0.144179
in-play 20-80c,0x2e3925a9823796004a6dd8459f974f3e944f230af67787356cca0e441d7bfeeb,1,0.480000
in-play 80c+,0x262fc2df7a59ceffb3b249537ecbb68d310e4760011338eeaf4bc15b36b3ffad,1,0.060000
in-play 20-80c,0x698b2f4f07cc25ef6a854f6bb2a16cd386669ec4c9a7ad886ee61807ad08766e,2,-0.570940
band d. 40-60c,0xbdcea271c8b249a438431d1d6f7ef011adf229b20a8dbaa4e9c0e7565834761d,1,-0.410000
band d. 40-60c,0x4a9d28ac1820a8686e6ebe237a1c714302d722c99b5d832391f437b9f08db59d,1,-0.490000
in-play 80c+,0xd2c4d57bce81d654297cc7a0ec33f50ff71ff53c1b667491252b45e32a3531e9,1,0.163073
band a. under 10c,0x51c5e5e7fb2afce5f9fb3239bbd002542ab7ff567ec7656b052173bdffb3051a,1,-0.050007
pre-kickoff 20-80c,0xf5b9feb72a8ba541be7140848a04a74b5afdb3d9e3f2367715d05801ef84ffd4,2,0.680000
band d. 40-60c,0x83421d92a6f1160aa2feec014abc476ad593877cc40db3ab26701c90bab47161,1,-0.518858
band e. 60-80c,0x367581ee8a90531a8c9e1f4c4362abb828b59f0c409d3d0678ab73be43226fbb,5,1.294634
in-play 20-80c,0x93c696ede2d15485ba247c9c809229a12051d01a21cf0533ecce13a1f27b758a,2,0.183439
S/A/B 80c+,0xe4e6b97fc5e0b54277b718eaa9c9d8d83e593d7c118a40c188c86f21bd6d6112,1,0.130000
in-play 20-80c,0x0f840b137d3ddc2bed00751317e7acca4c9aa207c55b47fe61786e48327410de,1,-0.450000
band b. 10-20c,0xa5bea4f2678b43289079f6fb1bafb3c03f72ec1792e5d0ff03c4a2c628ce3a74,1,-0.140000
band g. 90-98c,0xea6d19b056a4655a01fd992518d91d1f81effab073af9333a0640941bcb34b94,1,0.090000
in-play 20-80c,0xf133c5d7e6d9492793a5896ed619993d1ca77ea3c1b43ec9dd24f2f8b694abc0,1,-0.589510
band c. 20-40c,0xdf9b5fe5a7cac5e2c26cd36a08bb1456d61ba7e00c96868e57d38b5775c78ae9,4,-1.520000
in-play 20-80c,0x4bd9cb7e0222ed3ecde18eef48f5c5d49f5c139e3df26e557dd20bb9d6412ce8,1,0.230000
band g. 90-98c,0x55cc774706283801ea7653616ac54bcc7390576a6eaff1803cc6a468869f1007,1,0.070000
band f. 80-90c,0x33293f5194ba63e95724eac1d86f6be26251145712281d4807428b52e21e9a55,1,0.168330
band e. 60-80c,0xf53965919dcc054dd50a6a21136083413a5b8bcbc5bf8d4fad43b4b9a221a6b8,1,-0.690000
S/A/B 20-80c,0xaaac07553141aca3a3581a533b49d249cd9251f3e5c4ffb07a5ff947429c3b33,1,-0.610902
band g. 90-98c,0x893eb655d409b75108367f2f8c6196a1d48f7e0fdd490e310287df544873ecc0,1,-0.942001
pre-kickoff 20-80c,0xc7bede40779c4869458f8abce628d4374d93abff39002941edad3cfb12f33282,1,-0.382593
in-play 80c+,0xe1566f670b783dcebbff452810a32d8c9c96b985714e6b17d53a144d3367542e,1,0.066377
band e. 60-80c,0x2c63ed63b1b608a331ec1aeb931b5c3b0784c01c074f451475be00124b59901c,6,1.600000
band c. 20-40c,0xf5d928f7ddf5e3e7a23b8d263bfd1ad014dce41cd22c9ee471bdd2d972ecc2f8,3,0.920300
in-play 20-80c,0x0e7bdb5b3259f96d0b5228b13503a1358180dd1a0627672911d1a5ddc4481f54,3,-0.308449
in-play 20-80c,0xb404fd61fe7de7e88ee3db153c3c65e9c59ecc856de5099b84d68df1efe65727,1,-0.288509
in-play 20-80c,0xf0e9b40a152e58cff264ed360e85f936a07a410e3d5779627adc6fc70aeee491,1,-0.610094
band f. 80-90c,0x7724fa4cb641a4cbfe3a518eafcab942f7d5db9f820de607a7d2e7ee13eac2ac,1,0.166743
D/F 20-80c,0x351ac305eed69f59ef54119beec3781cc3434ecd0836e91aaf2a0a4caa9699eb,1,0.539752
band d. 40-60c,0x4da96cf8550922451f9de36fa30aaec6cbcde9bcb3412a2a0add76fb19eef616,1,0.549978
in-play 80c+,0x7cc9abb334c743396e6d2801052a05369abcfa380e6238e4d44475c35635c5b9,1,0.070000
in-play under 20c,0xf343a74580c2003e98f1fd44f76d4582225b84227277af1b0314011b6f039e6c,1,-0.129893
band f. 80-90c,0xf4e5fbe7dc12892f168e2320d2261b0408611ba74e22a2af027e62a15d72be7f,1,0.170000
band f. 80-90c,0xb185d4c836285fa6e583ffe6460981e48a694e1d7a63e4f057962e22bbc202af,1,-0.830000
