grp,condition_id,n,sum_edge
df_90plus,0x12658e2cc9644d77f8a621d8cc1233c698467bc62081ea12dc3423a4135fb143,1,-0.53082675000000000000
df_90plus,0x12787684ec1ae320c734ebcc2e46080540fd1d478ef209d5a586f2676974fa2f,1,0.34022550000000000000
df_under70,0x12c17c04d2e404bd85a8c65c04cd7e8799a6295c7f74414feec5e867fa40cc5a,1,0.26400000000000000000
df_90plus,0x12d370c2fe98c01985766e990a1a84319fc01dc8c8fb1d62af4d34a0c309421f,1,0.50500000000000000000
df_70_90,0x12f28bf750a67a2da5bc52328e7e77f9d36a528eea6b0cfc52cd7bd697488f56,1,-0.49000000000000000000
df_90plus,0x130f87337a47e7281c18e53ab50663ae346ab821601759cfe42e71bb9587459b,1,-0.64539700000000000000
df_70_90,0x1326b3d37e87483d07793c3d4d921c7c0f99b13e93619c1764da27b89f90ced1,1,-0.42500000000000000000
df_70_90,0x133b396987296b9710c2eebbed735eed7ef5709410fc65c20d0a64b846b99515,1,0.61000000000000000000
df_under70,0x1377701810632490811be18700a079783dccb3882b81a405ae84e28fd33f9c12,1,-0.50500000000000000000
df_70_90,0x137ae42a26fde276b0fced88f502e88a67da8e6acbc2ff8760b7e24d99234192,1,0.17636363636363636364
df_under70,0x1389761b0bab1792f57d2c66cbb1d5bd9e355fbee6548ffa54ded74b6c3b7b8c,1,0.60000000000000000000
df_90plus,0x1397d636d15ea0ef67ba6e1a163a89830c11ee3b792d42e6d3a4f8d0105d067b,1,0.05220773684210526316
df_90plus,0x13b9d0aff46344f845d0681e53b9da4e27666284d306bbcc07fb9d53bfd00db1,1,-0.80250000000000000000
df_under70,0x13dc5422ef4fc7462082522d56130eb559965fe35052a9dfe2565a111f1886ce,1,-0.52000000000000000000
df_90plus,0x13f9fb19d4ddb32cf9f594cfcb239ad37d5ac225c4cd2805fff9d6b0415b0285,1,0.23470450000000000000
df_70_90,0x13fa53035b715cd965cc4ebdb82ff83d49a55186276ebd260252f18f23cbb311,1,0.46552900000000000000
df_70_90,0x1445a844f86113b5ca1fa756e868dfa453b17309ec133b900a8afbfddcacf353,1,-0.55000000000000000000
df_under70,0x1484c2cba67691f44e7cff7438161e12869d9c324dbc75590cdaccb819ef6953,1,0.47000000000000000000
df_under70,0x148b2287f92fb50ce1859eca6495aeaee67b407b18389a6d7f97d6bef09a66da,1,0.53048400000000000000
df_90plus,0x14be4c6504cdfe4b905f3c2e7d62034f35242da4cb8d0c02bfe8286e36feb5bb,1,0.52007266666666666667
df_90plus,0x1519af36e2842d6a6daf2da1d8cccad1e3a4522da94bfabc6cd52f7d3fd90152,1,0.45000000000000000000
df_70_90,0x1525f6e38aad87d60dca762113a3bc8bd48baa8563aca8489b12c79330d77a92,1,0.24828571428571428571
df_under70,0x15869f0d05e99ad5789f647685b2eedbbe4201f8910a2bdb70e5716bd3674e8f,1,0.29592592592592592593
df_under70,0x15885cb9c326e0b618c47166283915091fd8062307df3a100866c5d7eca35a76,1,-0.49735294117647058824
df_90plus,0x159b4767e9a41095e4b1d0b57147e88e4e6cbfb40f1db14849e73641304b49db,1,0.10000000000000000000
df_90plus,0x15ae32bb6f46f35220af9e623242dbcafffc965770a298316699a6ac2bb11b56,1,0.09357142857142857143
df_90plus,0x15b32ebe7aa506159da1ad63126f7bd9b837b626af565d169d9e5cb3db4e2cb4,1,0.30333333333333333333
df_under70,0x15d80ab940cf2f7b6c7daeb265af6d49aac06796d7229c4c3ce274fb997901f3,1,0.13500000000000000000
df_under70,0x15e879542319645b95191277a21df2f2d2074ea46ec4e202092ac4f18ef59250,1,-0.10865450000000000000
df_90plus,0x16326d7e5ecb541021b7b60e039918eb188f605426c33ffdf2a0a4261f371202,1,0.11500000000000000000
df_under70,0x1678eaaeeb2bad9384bef5fdc8d1bba9cafd59409d86e48531a0593b6479964e,1,0.52000000000000000000
df_90plus,0x16c01843ab95b96ca0b0655b758da983db7ea58a6086a32a392081284ee72c4b,1,0.10976750000000000000
df_under70,0x16c51ebf6cea99ba2d958910e743690b40c46c2a426eab1709cd934d8364a96c,1,0.25176470588235294118
df_90plus,0x16c962f9ea2ceec16839546ce67597b758fae7cf3d43167e769b296712021a38,1,0.40000000000000000000
df_under70,0x16c981b47490212bbb7d70edcccc419a84ff5771bc85c1b7abae37128975953e,1,0.38743904545454545455
df_under70,0x170333c98c08fb40f8e32ce93f0857d22f6cd0c6e4e1f4e90d99931fd1dae8d8,1,-0.55500000000000000000
df_under70,0x170373886dd60fb56085fe5fa3a989b737251b808cb3ccff980c30229ffa3ee0,1,-0.52000000000000000000
df_70_90,0x170996552b270c08f78fa7facadc17015bc40cec12ab932e90c31baed1dfd58c,1,0.40000000000000000000
df_90plus,0x1713d2d0bf9eaa69cd0f61473d1a1a8baadf82a40152c4116768bcfc7a46b59d,1,0.28227400000000000000
df_under70,0x1724602469147f55b70a28dbb596a2d7580eb0082b89aab07da8a36f10910669,1,0.43733333333333333333
df_under70,0x173be8afaedec7e17be529389b825fa2171aa7e6dff36fc5ad26698195dd2227,1,0.54138888888888888889
df_90plus,0x1762375dc40cbf324cbd1c39d34537d176a525b3642ee6d0ddbca9e56b6a663d,1,-0.31000000000000000000
df_under70,0x1774058d95d8a4e3c77f144e0099384acf685d6428dd230a8b2720d1bb05d0b3,1,0.47000000000000000000
df_90plus,0x1792ad47e15d9ee35b3f3038850d0293e302c8b72b8417c574844a3bd820e5cb,1,0.34500700000000000000
df_90plus,0x179c7dc229d757c7d1952235b0c9311e48b3437b34271248c0e3a6de366e22c9,1,0.29310933333333333333
df_under70,0x17a1210867363fba01633fb6d28a6f2f48d3daaac43d49c0acaa4352a8b9c264,1,0.24714285714285714286
df_under70,0x17a81ab01b9bd20133ddb368368e4fcecde6a0561fdeb2b2ddfbcbc747ee07e9,1,0.43105263157894736842
df_under70,0x17b566faa4c085b49020ab355d4b81f01037634c6b17b15f455861f3cfb0ab55,1,0.59000000000000000000
